                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.54577,                0.40391,                0.86276,                0.93725,                0.91197,                0.95999,                 0.8284,                0.56542,                0.45247,                0.88894,               0.008944,               0.008944,               0.008944
                     34,                 0.5394,                0.39389,                0.86537,                0.94918,                0.90669,                0.96214,                0.83305,                0.55995,                0.42952,                0.88637,               0.008911,               0.008911,               0.008911
                     35,                0.53721,                0.38937,                0.86176,                 0.9439,                0.92376,                0.96622,                0.83182,                 0.5743,                0.41831,                0.89461,               0.008878,               0.008878,               0.008878
                     36,                0.53703,                0.38705,                0.86176,                0.94786,                0.90397,                 0.9615,                0.83313,                 0.5635,                0.43617,                0.88568,               0.008845,               0.008845,               0.008845
                     37,                0.53444,                0.38596,                 0.8594,                0.95456,                0.91468,                0.96447,                0.83593,                0.56036,                 0.4133,                0.88942,               0.008812,               0.008812,               0.008812
                     38,                0.53008,                 0.3816,                0.86161,                   0.94,                0.90427,                0.96209,                0.83103,                0.56906,                0.44758,                0.89235,               0.008779,               0.008779,               0.008779
                     39,                0.53105,                0.38168,                0.85905,                0.95008,                  0.912,                0.96598,                 0.8347,                0.55821,                0.42095,                0.88684,               0.008746,               0.008746,               0.008746
                     40,                0.53233,                0.38128,                0.85822,                0.93966,                 0.9128,                0.95876,                0.83061,                0.55719,                 0.4276,                0.89071,               0.008713,               0.008713,               0.008713
                     41,                0.52812,                0.37447,                0.86112,                0.95164,                0.90878,                 0.9612,                0.83389,                 0.5614,                0.42143,                0.89198,                0.00868,                0.00868,                0.00868
                     42,                0.52175,                 0.3743,                  0.858,                0.94509,                0.92243,                0.96588,                0.84106,                0.54777,                0.40845,                0.88699,               0.008647,               0.008647,               0.008647
                     43,                0.51855,                0.36199,                0.85799,                0.95165,                0.92432,                0.96773,                0.84134,                0.54956,                0.40534,                0.88572,               0.008614,               0.008614,               0.008614
                     44,                0.51959,                0.36843,                0.85609,                0.95162,                0.92523,                0.96583,                0.84037,                0.55619,                0.39817,                0.88855,               0.008581,               0.008581,               0.008581
                     45,                0.52503,                0.36763,                0.85841,                0.94557,                0.91988,                0.96627,                0.84052,                0.54968,                0.39999,                0.88582,               0.008548,               0.008548,               0.008548
                     46,                0.51476,                0.35761,                0.85471,                0.95435,                0.92152,                0.96619,                0.84127,                0.54843,                0.39375,                0.88668,               0.008515,               0.008515,               0.008515
                     47,                0.51568,                0.35591,                0.85383,                0.94312,                0.90611,                0.95967,                 0.8353,                0.55127,                0.41784,                0.88475,               0.008482,               0.008482,               0.008482
                     48,                0.51449,                0.35531,                0.85502,                0.95358,                0.91679,                0.96603,                0.84285,                 0.5488,                0.39353,                0.88265,               0.008449,               0.008449,               0.008449
                     49,                0.51101,                0.35345,                0.85656,                0.94347,                0.91537,                0.96176,                0.83911,                0.54925,                0.40342,                0.88733,               0.008416,               0.008416,               0.008416
                     50,                0.50713,                0.35154,                0.85307,                0.94824,                0.90769,                0.96225,                0.83846,                0.55199,                0.41117,                0.88297,               0.008383,               0.008383,               0.008383
                     51,                0.50699,                0.35372,                0.85354,                0.95361,                0.92345,                 0.9674,                0.84381,                0.54657,                0.39481,                0.88828,                0.00835,                0.00835,                0.00835
                     52,                0.50839,                0.34841,                 0.8543,                0.94104,                0.90871,                 0.9587,                0.83207,                0.55456,                0.41877,                 0.8849,               0.008317,               0.008317,               0.008317
                     53,                0.50781,                0.34579,                 0.8519,                0.95174,                0.92132,                0.96545,                0.84219,                 0.5428,                0.38567,                0.88759,               0.008284,               0.008284,               0.008284
                     54,                0.50478,                0.34666,                0.85393,                0.94646,                0.92913,                0.96653,                0.84964,                0.53744,                0.38028,                0.88083,               0.008251,               0.008251,               0.008251
                     55,                0.50494,                0.34643,                0.85143,                0.95082,                0.92071,                0.96445,                0.84029,                0.54978,                 0.3928,                0.88776,               0.008218,               0.008218,               0.008218
                     56,                0.49631,                0.33748,                 0.8529,                0.94276,                0.92085,                0.96452,                0.84281,                0.54996,                0.39631,                0.88451,               0.008185,               0.008185,               0.008185
                     57,                0.49865,                0.33755,                0.85012,                0.94685,                0.91121,                 0.9635,                0.84155,                0.54465,                0.40621,                 0.8857,               0.008152,               0.008152,               0.008152
                     58,                0.50188,                0.33985,                  0.852,                0.95555,                0.92277,                 0.9677,                0.84234,                0.54795,                0.38448,                0.88831,               0.008119,               0.008119,               0.008119
                     59,                 0.5014,                0.33788,                0.85417,                0.95529,                 0.9225,                 0.9661,                0.84726,                0.54234,                0.37877,                0.88333,               0.008086,               0.008086,               0.008086
                     60,                0.49792,                0.34084,                0.85153,                 0.9486,                0.91663,                0.96719,                0.84278,                0.54662,                0.38862,                0.88682,               0.008053,               0.008053,               0.008053
                     61,                0.49754,                0.33515,                0.85064,                0.95507,                0.91323,                0.96558,                0.84501,                 0.5401,                0.38678,                0.88159,                0.00802,                0.00802,                0.00802
                     62,                0.50289,                0.33526,                0.84807,                0.94797,                0.93039,                0.96897,                 0.8497,                0.53729,                0.37764,                0.88464,               0.007987,               0.007987,               0.007987
                     63,                0.49322,                0.32906,                0.84881,                0.95982,                0.92485,                0.97167,                0.84931,                0.54099,                0.36819,                0.88086,               0.007954,               0.007954,               0.007954
                     64,                0.49441,                0.33034,                0.84938,                0.95487,                0.92948,                0.97091,                 0.8536,                0.53645,                 0.3706,                  0.883,               0.007921,               0.007921,               0.007921
                     65,                0.48896,                0.32599,                0.84646,                0.94033,                0.92593,                 0.9644,                0.84466,                0.53858,                0.38129,                0.88113,               0.007888,               0.007888,               0.007888
                     66,                0.49171,                0.32546,                0.84828,                 0.9619,                0.92541,                0.96975,                0.85041,                0.53822,                0.36875,                0.88439,               0.007855,               0.007855,               0.007855
                     67,                0.48995,                 0.3216,                0.84747,                0.96243,                0.92539,                0.97002,                0.85363,                0.53526,                0.36462,                0.88458,               0.007822,               0.007822,               0.007822
                     68,                  0.485,                0.32402,                0.84713,                0.95943,                0.92516,                0.96712,                0.84732,                0.54289,                 0.3705,                0.88549,               0.007789,               0.007789,               0.007789
                     69,                0.48713,                0.32258,                0.84661,                0.95972,                0.92036,                0.97089,                0.85092,                0.53752,                0.36544,                0.88494,               0.007756,               0.007756,               0.007756
                     70,                0.48387,                0.31672,                0.84735,                 0.9506,                0.92993,                 0.9689,                0.85177,                0.53524,                0.37007,                0.88326,               0.007723,               0.007723,               0.007723
                     71,                0.48301,                 0.3204,                0.84649,                0.95871,                0.92614,                0.97081,                0.85062,                0.53389,                0.36276,                0.88294,                0.00769,                0.00769,                0.00769
                     72,                0.48377,                0.31986,                  0.847,                0.95601,                0.92708,                0.96999,                0.85334,                0.53302,                 0.3587,                0.88354,               0.007657,               0.007657,               0.007657
                     73,                 0.4843,                0.31842,                0.84678,                0.94918,                0.93096,                0.96996,                0.85057,                0.53519,                0.36542,                0.88595,               0.007624,               0.007624,               0.007624
                     74,                0.47708,                0.31386,                0.84468,                0.94748,                0.92674,                0.96861,                0.84993,                 0.5365,                0.36975,                0.88183,               0.007591,               0.007591,               0.007591
                     75,                0.47757,                0.31647,                0.84556,                0.94701,                0.93025,                0.97018,                0.85579,                0.53142,                0.35883,                0.88472,               0.007558,               0.007558,               0.007558
                     76,                 0.4845,                0.32613,                0.84768,                0.95404,                 0.9264,                0.96999,                 0.8542,                0.53119,                0.35904,                0.87914,               0.007525,               0.007525,               0.007525
                     77,                0.48255,                0.31582,                0.84569,                0.96243,                0.91858,                0.97232,                0.85349,                0.53379,                0.35799,                0.88346,               0.007492,               0.007492,               0.007492
                     78,                0.47658,                0.31166,                0.84306,                0.95743,                0.93087,                0.97095,                0.85349,                0.54084,                0.35931,                 0.8822,               0.007459,               0.007459,               0.007459
                     79,                  0.478,                0.31241,                0.84604,                0.95701,                0.91346,                0.96348,                0.84606,                0.53191,                0.37466,                0.88121,               0.007426,               0.007426,               0.007426
                     80,                0.47719,                0.31212,                0.84469,                0.95723,                0.92727,                0.97128,                0.85465,                0.52917,                0.36512,                 0.8831,               0.007393,               0.007393,               0.007393
                     81,                 0.4757,                0.31596,                0.84418,                0.95939,                0.92853,                0.97088,                0.85299,                0.53045,                0.35773,                0.88082,                0.00736,                0.00736,                0.00736
                     82,                0.47359,                0.30668,                0.84223,                0.95584,                0.92964,                0.96903,                 0.8548,                0.53336,                0.35902,                0.88574,               0.007327,               0.007327,               0.007327
                     83,                0.47307,                0.30666,                0.84304,                0.96274,                 0.9269,                0.97184,                0.85687,                0.53078,                0.35172,                0.88021,               0.007294,               0.007294,               0.007294
                     84,                0.47168,                0.30343,                0.84186,                0.95712,                0.93337,                0.97131,                0.85445,                0.53515,                0.35263,                0.88119,               0.007261,               0.007261,               0.007261
                     85,                 0.4735,                0.31099,                0.84119,                0.96342,                0.92662,                0.97104,                 0.8554,                 0.5321,                 0.3518,                 0.8798,               0.007228,               0.007228,               0.007228
                     86,                0.46914,                0.30264,                0.84152,                0.94324,                0.93583,                0.97016,                0.85588,                0.52863,                0.35858,                0.88085,               0.007195,               0.007195,               0.007195
                     87,                0.46882,                0.30226,                0.84163,                0.95938,                0.93289,                0.97343,                0.85794,                0.52903,                0.34609,                0.88108,               0.007162,               0.007162,               0.007162
                     88,                0.46615,                 0.3044,                0.84133,                0.95734,                0.92994,                0.96989,                0.85337,                0.53453,                0.36019,                0.88055,               0.007129,               0.007129,               0.007129
                     89,                0.46302,                0.30702,                0.84031,                0.95528,                0.93222,                0.96887,                0.85643,                0.53224,                 0.3587,                0.88221,               0.007096,               0.007096,               0.007096
                     90,                 0.4635,                0.29846,                 0.8408,                0.95088,                0.93872,                 0.9721,                0.85694,                0.52806,                0.35022,                0.88227,               0.007063,               0.007063,               0.007063
                     91,                0.46809,                0.30011,                0.84195,                0.96158,                0.92585,                0.96971,                0.85532,                0.53105,                0.35325,                0.88117,                0.00703,                0.00703,                0.00703
                     92,                0.46067,                0.29562,                0.83963,                 0.9582,                0.93277,                0.97009,                0.85354,                0.53281,                0.35176,                0.88038,               0.006997,               0.006997,               0.006997
                     93,                0.46199,                0.29573,                0.84247,                0.96027,                0.93135,                0.97126,                0.85796,                0.52901,                0.34616,                0.88046,               0.006964,               0.006964,               0.006964
                     94,                0.46059,                0.29887,                 0.8392,                0.95801,                0.92895,                 0.9694,                0.85381,                0.53328,                0.35871,                0.88476,               0.006931,               0.006931,               0.006931
                     95,                0.46581,                0.30166,                0.84026,                0.94698,                0.93716,                0.96972,                0.85739,                0.52362,                0.34392,                 0.8809,               0.006898,               0.006898,               0.006898
                     96,                0.45931,                 0.2979,                 0.8408,                0.95289,                0.93756,                0.97047,                0.85537,                0.52948,                0.35227,                0.88167,               0.006865,               0.006865,               0.006865
                     97,                 0.4618,                0.29721,                0.84154,                0.96205,                0.93618,                0.97408,                  0.859,                0.52817,                0.33881,                 0.8783,               0.006832,               0.006832,               0.006832
                     98,                0.46073,                0.29662,                0.84291,                0.96137,                0.93562,                0.97116,                0.85865,                0.53047,                0.34653,                0.88205,               0.006799,               0.006799,               0.006799
                     99,                0.45775,                0.29463,                0.83879,                0.95391,                0.93247,                0.96928,                0.85826,                0.52596,                0.34358,                0.88029,               0.006766,               0.006766,               0.006766
                    100,                0.46089,                0.29644,                0.83939,                0.95757,                0.93849,                0.97219,                0.86052,                 0.5254,                0.34692,                0.88194,               0.006733,               0.006733,               0.006733
                    101,                0.45418,                0.29162,                0.83699,                0.96108,                0.93031,                0.97091,                0.85559,                0.53209,                0.34564,                0.88436,                 0.0067,                 0.0067,                 0.0067
                    102,                0.45653,                0.29508,                0.83841,                0.95625,                0.92658,                0.96636,                 0.8532,                0.53278,                0.35651,                 0.8821,               0.006667,               0.006667,               0.006667
                    103,                0.45041,                0.29041,                0.83835,                0.96242,                0.93016,                0.97029,                0.85878,                0.52281,                0.34504,                0.87708,               0.006634,               0.006634,               0.006634
                    104,                0.45211,                0.29495,                0.83594,                0.94992,                0.94017,                0.96967,                0.86056,                0.52298,                0.34136,                0.87911,               0.006601,               0.006601,               0.006601
                    105,                0.45157,                0.28715,                 0.8382,                0.96215,                0.93229,                0.97063,                0.85905,                0.52507,                0.34627,                0.88048,               0.006568,               0.006568,               0.006568
                    106,                0.45217,                0.28936,                0.83522,                0.95034,                0.94086,                0.96803,                0.85948,                0.51671,                0.34269,                0.87723,               0.006535,               0.006535,               0.006535
                    107,                0.44902,                0.29496,                0.83817,                0.96042,                0.92932,                 0.9696,                0.85886,                0.52749,                0.34808,                 0.8788,               0.006502,               0.006502,               0.006502
                    108,                0.45366,                0.28695,                0.83548,                0.95563,                0.94052,                0.97334,                 0.8612,                0.52531,                0.33661,                0.87893,               0.006469,               0.006469,               0.006469
                    109,                0.44932,                0.28564,                0.83694,                0.96244,                 0.9348,                0.97293,                0.86151,                0.52279,                0.33466,                0.87755,               0.006436,               0.006436,               0.006436
                    110,                0.45084,                0.28754,                0.83673,                0.96097,                 0.9363,                 0.9729,                0.86054,                0.52705,                0.34009,                0.88184,               0.006403,               0.006403,               0.006403
                    111,                0.44364,                0.28933,                0.83548,                0.95484,                0.94283,                0.97206,                0.86167,                0.52165,                0.33941,                0.88275,                0.00637,                0.00637,                0.00637
                    112,                0.45213,                0.28684,                0.83572,                0.95487,                0.94442,                0.97388,                 0.8612,                0.52493,                0.33614,                0.88023,               0.006337,               0.006337,               0.006337
                    113,                0.44834,                0.28257,                0.83534,                0.95915,                0.93567,                0.97456,                0.86419,                0.52132,                0.33362,                0.87927,               0.006304,               0.006304,               0.006304
                    114,                0.44686,                0.28341,                0.83308,                0.95866,                0.93797,                0.97334,                0.86196,                0.52437,                 0.3367,                0.87924,               0.006271,               0.006271,               0.006271
                    115,                0.44643,                0.28301,                0.83504,                0.96032,                0.93792,                0.97165,                0.85993,                0.52723,                0.34053,                0.88051,               0.006238,               0.006238,               0.006238
                    116,                0.44783,                 0.2817,                0.83467,                0.95995,                0.93017,                0.97168,                0.86211,                0.52337,                0.33867,                0.87932,               0.006205,               0.006205,               0.006205
                    117,                0.44615,                0.28249,                0.83541,                0.95609,                0.93611,                0.97228,                0.86186,                0.52255,                0.33618,                0.87782,               0.006172,               0.006172,               0.006172
                    118,                0.45061,                0.28449,                0.83517,                0.95571,                0.93771,                0.97211,                0.86056,                0.52472,                 0.3326,                0.87911,               0.006139,               0.006139,               0.006139
                    119,                 0.4423,                0.28037,                0.83049,                0.96193,                0.93404,                0.97268,                0.86339,                0.51957,                0.33109,                0.87594,               0.006106,               0.006106,               0.006106
                    120,                 0.4387,                0.27873,                 0.8342,                0.95502,                0.94064,                0.97096,                0.85894,                 0.5214,                0.33609,                0.87879,               0.006073,               0.006073,               0.006073
                    121,                0.44179,                0.28334,                0.83584,                0.95648,                0.93768,                0.97213,                0.86285,                0.52102,                0.33995,                0.88073,                0.00604,                0.00604,                0.00604
                    122,                0.44613,                0.28271,                0.83547,                0.95382,                0.93627,                0.97154,                0.86141,                0.52419,                0.33962,                0.87833,               0.006007,               0.006007,               0.006007
                    123,                0.44031,                0.27934,                0.83088,                0.95928,                0.93557,                0.97291,                0.86199,                0.51966,                0.33177,                0.87644,               0.005974,               0.005974,               0.005974
                    124,                0.43838,                0.27714,                0.83079,                0.95443,                0.93781,                0.97345,                0.86422,                0.51748,                0.33194,                0.87711,               0.005941,               0.005941,               0.005941
                    125,                0.44312,                0.28227,                0.83415,                0.95606,                0.93618,                0.97037,                0.86242,                0.52005,                0.33862,                0.87688,               0.005908,               0.005908,               0.005908
                    126,                0.43545,                 0.2738,                0.83468,                0.95561,                0.93765,                0.97059,                0.86073,                 0.5242,                0.33573,                0.88277,               0.005875,               0.005875,               0.005875
                    127,                0.43636,                0.27823,                0.83292,                0.95352,                0.93864,                0.97288,                0.86446,                 0.5187,                0.33619,                0.87808,               0.005842,               0.005842,               0.005842
                    128,                0.44011,                 0.2758,                0.83407,                0.95838,                0.93399,                0.97062,                0.86155,                0.51641,                0.33001,                0.87636,               0.005809,               0.005809,               0.005809
                    129,                0.43328,                0.27306,                0.82996,                0.96133,                 0.9363,                0.97354,                 0.8616,                0.52099,                0.32891,                0.87686,               0.005776,               0.005776,               0.005776
                    130,                0.43164,                0.27228,                0.83386,                0.96349,                0.94071,                0.97498,                0.86728,                0.51314,                 0.3251,                0.87884,               0.005743,               0.005743,               0.005743
                    131,                0.42963,                0.26977,                0.83061,                0.95039,                 0.9442,                0.97246,                0.86131,                0.52126,                0.32864,                0.87849,                0.00571,                0.00571,                0.00571
                    132,                0.43456,                0.27574,                0.83084,                0.96252,                0.93681,                0.97359,                0.86466,                0.52138,                0.32683,                 0.8794,               0.005677,               0.005677,               0.005677
                    133,                 0.4351,                 0.2798,                0.83192,                 0.9651,                0.93263,                 0.9738,                0.86609,                0.51703,                0.32302,                0.87844,               0.005644,               0.005644,               0.005644
                    134,                0.43774,                0.27419,                0.83325,                0.95753,                0.94248,                0.97395,                 0.8651,                0.52039,                0.32274,                0.88028,               0.005611,               0.005611,               0.005611
                    135,                0.43263,                0.27278,                0.83126,                0.95996,                0.93915,                 0.9726,                 0.8638,                0.52103,                0.32602,                0.87941,               0.005578,               0.005578,               0.005578
                    136,                0.43236,                0.27593,                0.83332,                0.96467,                0.93707,                0.97506,                0.86557,                0.51841,                0.32609,                0.87597,               0.005545,               0.005545,               0.005545
                    137,                0.43133,                0.27063,                  0.833,                0.95658,                 0.9416,                0.97322,                0.86531,                 0.5184,                0.32723,                0.88065,               0.005512,               0.005512,               0.005512
                    138,                0.43088,                0.27026,                0.83267,                 0.9617,                0.93956,                0.97338,                0.86648,                0.51531,                 0.3267,                0.88119,               0.005479,               0.005479,               0.005479
                    139,                0.43082,                 0.2746,                0.83108,                0.95553,                0.94076,                0.97361,                0.86381,                 0.5212,                 0.3293,                0.88007,               0.005446,               0.005446,               0.005446
                    140,                0.43058,                0.26928,                0.83035,                0.96173,                 0.9426,                0.97454,                0.86819,                0.51726,                0.32371,                0.87737,               0.005413,               0.005413,               0.005413
                    141,                0.42677,                 0.2704,                0.82913,                0.96021,                0.94313,                0.97424,                0.86602,                 0.5197,                0.32422,                0.87725,                0.00538,                0.00538,                0.00538
                    142,                0.43102,                0.26797,                0.83033,                0.96437,                0.93957,                0.97346,                0.86615,                0.51741,                0.32416,                0.87907,               0.005347,               0.005347,               0.005347
                    143,                0.42593,                0.26808,                 0.8301,                0.96551,                0.93426,                 0.9743,                0.86538,                0.51762,                 0.3292,                0.87872,               0.005314,               0.005314,               0.005314
                    144,                0.42914,                0.26868,                0.83226,                 0.9658,                0.93501,                0.97331,                0.86634,                0.52051,                0.33032,                0.88028,               0.005281,               0.005281,               0.005281
                    145,                0.42593,                0.26632,                0.83038,                0.96019,                0.93994,                0.97351,                 0.8663,                0.51722,                 0.3247,                0.87914,               0.005248,               0.005248,               0.005248
                    146,                 0.4261,                0.26728,                0.83078,                0.96142,                0.93686,                0.97251,                0.86594,                0.51396,                0.32496,                0.87925,               0.005215,               0.005215,               0.005215
                    147,                0.42484,                0.26543,                0.83037,                0.96085,                0.94213,                0.97427,                0.86736,                0.51385,                0.32264,                0.87863,               0.005182,               0.005182,               0.005182
                    148,                0.42583,                0.26654,                0.82764,                 0.9652,                0.93842,                0.97418,                0.86711,                0.51554,                0.32112,                0.87683,               0.005149,               0.005149,               0.005149
                    149,                0.41891,                0.26418,                0.82708,                0.96434,                 0.9388,                0.97349,                0.86636,                0.51424,                0.32617,                0.87736,               0.005116,               0.005116,               0.005116
                    150,                0.42274,                0.26601,                0.82963,                0.96619,                0.93861,                0.97435,                0.87062,                0.51341,                0.31994,                0.87741,               0.005083,               0.005083,               0.005083
                    151,                0.42941,                0.26742,                0.82881,                0.95836,                0.94088,                0.97203,                0.86578,                0.51635,                0.32941,                0.87753,                0.00505,                0.00505,                0.00505
                    152,                0.42387,                0.26354,                0.82995,                0.96254,                0.93908,                0.97336,                0.86736,                0.51423,                 0.3264,                 0.8769,               0.005017,               0.005017,               0.005017
                    153,                0.42209,                0.26347,                0.83004,                0.96463,                0.94244,                0.97532,                0.86928,                0.51406,                0.31494,                0.87723,               0.004984,               0.004984,               0.004984
                    154,                0.42062,                0.26208,                0.82684,                0.96592,                0.93642,                0.97328,                0.86667,                0.51998,                0.32417,                0.87968,               0.004951,               0.004951,               0.004951
                    155,                0.42152,                0.26499,                0.83122,                0.96539,                0.94138,                0.97569,                0.87113,                 0.5152,                0.31625,                0.87965,               0.004918,               0.004918,               0.004918
                    156,                0.42628,                0.26633,                0.82941,                 0.9603,                0.94298,                0.97342,                0.86804,                 0.5157,                0.32014,                0.87884,               0.004885,               0.004885,               0.004885
                    157,                0.42099,                0.26134,                0.82749,                0.96405,                0.94122,                0.97433,                0.86747,                0.51751,                0.32011,                0.87976,               0.004852,               0.004852,               0.004852
                    158,                 0.4224,                0.26409,                 0.8272,                0.96497,                0.93374,                0.97208,                 0.8661,                0.51562,                0.32778,                0.88105,               0.004819,               0.004819,               0.004819
                    159,                0.41641,                0.26232,                0.82588,                0.96328,                0.93838,                0.97453,                0.86759,                0.51504,                0.32081,                0.87784,               0.004786,               0.004786,               0.004786
                    160,                 0.4166,                0.26229,                 0.8287,                 0.9638,                0.93874,                0.97404,                0.86842,                0.51685,                0.32324,                0.88015,               0.004753,               0.004753,               0.004753
                    161,                0.41674,                0.25966,                0.82755,                0.96336,                0.94011,                0.97231,                0.86472,                0.51747,                0.32344,                0.87868,                0.00472,                0.00472,                0.00472
                    162,                0.41953,                0.26194,                0.82759,                0.96766,                0.93668,                0.97427,                0.86589,                0.51759,                0.32164,                0.87707,               0.004687,               0.004687,               0.004687
                    163,                0.41565,                0.26082,                 0.8266,                0.96335,                0.93923,                0.97401,                0.86756,                0.51805,                0.32313,                0.87952,               0.004654,               0.004654,               0.004654
                    164,                0.41622,                0.26029,                0.82658,                0.96575,                0.94043,                0.97205,                0.86755,                0.51553,                0.32002,                0.87929,               0.004621,               0.004621,               0.004621
