                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.51536,                0.53289,                0.87117,                0.92176,                0.80603,                0.84945,                0.74658,                0.49959,                0.49188,                 0.8574,               0.009505,               0.009505,               0.009505
                     27,                0.51479,                0.52628,                0.86802,                0.93115,                0.80795,                0.84787,                0.74004,                0.50238,                0.46778,                0.85832,              0.0094852,              0.0094852,              0.0094852
                     28,                0.50697,                0.52126,                0.86751,                0.92657,                0.81273,                0.85551,                0.75407,                0.47504,                 0.4689,                0.85706,              0.0094654,              0.0094654,              0.0094654
                     29,                0.51012,                0.51808,                0.86682,                0.93363,                0.80848,                0.84621,                 0.7428,                0.50378,                 0.4731,                 0.8593,              0.0094456,              0.0094456,              0.0094456
                     30,                0.50987,                0.51192,                0.86922,                0.94002,                 0.8083,                0.84814,                0.75251,                0.47683,                 0.4608,                0.85662,              0.0094258,              0.0094258,              0.0094258
                     31,                0.50825,                0.50958,                0.86679,                0.94417,                 0.8048,                0.85917,                 0.7511,                 0.5069,                0.46014,                0.85907,               0.009406,               0.009406,               0.009406
                     32,                0.50382,                0.50174,                0.86848,                0.93546,                0.81447,                0.85663,                0.75912,                0.48086,                0.45776,                0.86081,              0.0093862,              0.0093862,              0.0093862
                     33,                0.50169,                  0.495,                0.86573,                0.94141,                0.80984,                0.86858,                 0.7676,                0.47787,                0.45402,                0.85337,              0.0093664,              0.0093664,              0.0093664
                     34,                0.49707,                0.49403,                0.86523,                0.94757,                0.80018,                0.86289,                0.75789,                0.50029,                0.45261,                0.85461,              0.0093466,              0.0093466,              0.0093466
                     35,                 0.4972,                0.48957,                0.86593,                0.92883,                0.81759,                0.85368,                0.76356,                 0.4596,                0.45764,                0.85047,              0.0093268,              0.0093268,              0.0093268
                     36,                0.49244,                0.48235,                0.86293,                0.92562,                0.80744,                0.86572,                0.77109,                0.46669,                0.45414,                0.85479,               0.009307,               0.009307,               0.009307
                     37,                0.49465,                0.47815,                0.86394,                0.94462,                0.79839,                 0.8668,                0.77726,                0.45888,                0.46523,                0.85124,              0.0092872,              0.0092872,              0.0092872
                     38,                0.49041,                 0.4769,                0.86314,                0.93803,                0.80995,                0.86915,                0.77194,                0.49249,                0.43462,                0.85321,              0.0092674,              0.0092674,              0.0092674
                     39,                0.49337,                0.46521,                0.86122,                0.94633,                0.80741,                0.85965,                0.76427,                0.48924,                0.44391,                0.85824,              0.0092476,              0.0092476,              0.0092476
                     40,                0.49108,                0.46684,                0.86323,                0.94296,                0.81483,                0.87602,                0.78333,                0.46925,                0.43075,                0.85674,              0.0092278,              0.0092278,              0.0092278
                     41,                0.48828,                0.46578,                0.86286,                0.93608,                0.81584,                  0.871,                0.76524,                0.49146,                0.44242,                0.85661,               0.009208,               0.009208,               0.009208
                     42,                 0.4859,                0.46033,                0.86104,                0.94138,                0.81888,                0.87308,                0.77596,                0.47837,                0.44502,                0.85547,              0.0091882,              0.0091882,              0.0091882
                     43,                0.48873,                0.45018,                0.86128,                0.89232,                0.84414,                0.86738,                0.77197,                0.47143,                0.44466,                0.84983,              0.0091684,              0.0091684,              0.0091684
                     44,                0.48306,                0.44704,                0.86042,                0.91139,                0.83753,                0.88024,                0.78563,                0.46204,                0.46285,                0.85081,              0.0091486,              0.0091486,              0.0091486
                     45,                 0.4787,                0.45096,                 0.8603,                0.87905,                0.85275,                0.87889,                0.78197,                  0.472,                0.48244,                0.85131,              0.0091288,              0.0091288,              0.0091288
                     46,                0.48206,                0.44791,                0.86041,                 0.9387,                0.82199,                 0.8677,                0.77341,                0.47201,                0.43078,                0.85455,               0.009109,               0.009109,               0.009109
                     47,                0.47988,                0.44364,                0.86119,                 0.8502,                0.87455,                0.88662,                0.79667,                0.46164,                0.42479,                0.85005,              0.0090892,              0.0090892,              0.0090892
                     48,                0.48112,                0.44179,                0.86042,                0.93707,                0.81861,                0.87066,                0.77537,                0.48221,                0.42631,                0.85498,              0.0090694,              0.0090694,              0.0090694
                     49,                 0.4774,                0.43871,                0.86094,                0.93268,                0.84459,                0.88317,                0.78586,                0.47784,                0.41884,                0.85196,              0.0090496,              0.0090496,              0.0090496
                     50,                 0.4767,                0.42953,                0.86021,                 0.8692,                0.86219,                 0.8833,                0.79587,                0.46079,                0.42428,                0.84868,              0.0090298,              0.0090298,              0.0090298
                     51,                0.47729,                0.42756,                0.85843,                0.89846,                0.87061,                0.89421,                0.79885,                0.46094,                0.42039,                0.85052,                0.00901,                0.00901,                0.00901
                     52,                0.47601,                0.43089,                0.85747,                 0.9368,                0.81961,                0.87046,                0.78024,                0.47519,                0.42497,                0.85027,              0.0089902,              0.0089902,              0.0089902
                     53,                0.47253,                0.42196,                0.85804,                0.92219,                0.83359,                0.88287,                0.78716,                0.47976,                0.43707,                0.85479,              0.0089704,              0.0089704,              0.0089704
                     54,                0.47273,                0.42635,                0.85832,                0.94412,                 0.8103,                0.86886,                0.77175,                0.48277,                0.44515,                0.85614,              0.0089506,              0.0089506,              0.0089506
                     55,                0.47089,                0.42485,                0.86017,                0.94518,                0.82197,                0.86983,                 0.7824,                0.45723,                0.42344,                0.84973,              0.0089308,              0.0089308,              0.0089308
                     56,                0.46939,                0.41695,                0.85753,                0.93088,                0.85616,                0.88695,                0.79613,                0.45928,                0.43383,                0.85227,               0.008911,               0.008911,               0.008911
                     57,                0.47254,                0.41895,                 0.8578,                0.93727,                0.82018,                0.87209,                0.77977,                0.46712,                0.43956,                0.85706,              0.0088912,              0.0088912,              0.0088912
                     58,                0.46863,                0.41507,                0.85759,                0.92212,                0.84824,                0.88689,                0.79231,                0.46973,                0.43491,                0.85379,              0.0088714,              0.0088714,              0.0088714
                     59,                0.46974,                0.41469,                0.85826,                0.92652,                0.83908,                 0.8847,                0.79117,                0.46772,                0.44909,                0.85636,              0.0088516,              0.0088516,              0.0088516
                     60,                0.46709,                0.40709,                0.85708,                0.92459,                0.84298,                0.88927,                0.79685,                0.46661,                0.41555,                 0.8588,              0.0088318,              0.0088318,              0.0088318
                     61,                0.46959,                 0.4029,                0.85644,                0.89198,                0.86136,                0.87323,                0.78312,                 0.4588,                0.43329,                0.85166,               0.008812,               0.008812,               0.008812
                     62,                0.46575,                0.40511,                0.85705,                0.88743,                 0.8472,                0.86658,                0.77389,                0.48004,                0.43746,                0.85632,              0.0087922,              0.0087922,              0.0087922
                     63,                0.46326,                0.39798,                0.85441,                 0.9396,                0.81599,                0.87405,                0.77621,                0.47729,                0.42654,                0.85498,              0.0087724,              0.0087724,              0.0087724
                     64,                0.46455,                0.39855,                 0.8556,                0.93371,                0.82978,                0.87976,                0.78453,                0.46872,                0.43825,                0.85364,              0.0087526,              0.0087526,              0.0087526
                     65,                0.46447,                0.39872,                0.85636,                0.93927,                0.84465,                0.89492,                 0.8032,                0.46818,                0.42205,                 0.8498,              0.0087328,              0.0087328,              0.0087328
                     66,                 0.4644,                0.40178,                0.85671,                0.91697,                0.86913,                0.88987,                0.79314,                0.46224,                0.41053,                0.85213,               0.008713,               0.008713,               0.008713
                     67,                0.46359,                0.39359,                0.85564,                0.93315,                0.85779,                0.88685,                0.78948,                0.47733,                0.42892,                0.85429,              0.0086932,              0.0086932,              0.0086932
                     68,                0.46066,                 0.3967,                0.85551,                0.89523,                0.86827,                0.88711,                0.79199,                0.47038,                0.41183,                0.85665,              0.0086734,              0.0086734,              0.0086734
                     69,                0.45868,                0.38818,                0.85605,                0.91432,                 0.8592,                0.89066,                0.79079,                0.46488,                 0.4041,                0.85136,              0.0086536,              0.0086536,              0.0086536
                     70,                0.45947,                0.39538,                 0.8551,                0.90429,                0.84568,                0.88486,                0.78901,                0.47822,                0.41285,                0.85244,              0.0086338,              0.0086338,              0.0086338
                     71,                0.45927,                0.38442,                0.85158,                 0.9352,                0.82253,                0.85876,                0.76825,                 0.4661,                0.43048,                0.85028,               0.008614,               0.008614,               0.008614
                     72,                0.46215,                0.38353,                0.85398,                0.92464,                0.84501,                 0.8952,                0.79661,                0.46003,                0.40709,                 0.8511,              0.0085942,              0.0085942,              0.0085942
                     73,                0.45741,                0.38338,                0.85435,                 0.9028,                0.85027,                0.89274,                0.79307,                0.47501,                0.41162,                0.85192,              0.0085744,              0.0085744,              0.0085744
                     74,                0.45652,                0.37903,                0.85305,                0.94027,                0.81524,                0.87068,                0.77581,                0.46957,                0.42268,                0.85737,              0.0085546,              0.0085546,              0.0085546
                     75,                0.45453,                  0.383,                0.85307,                0.92764,                 0.8677,                0.89096,                0.78986,                0.46332,                0.40787,                0.85142,              0.0085348,              0.0085348,              0.0085348
                     76,                0.45712,                0.37338,                0.85273,                0.94199,                0.85741,                0.88962,                0.79061,                0.46199,                0.41639,                0.85746,               0.008515,               0.008515,               0.008515
                     77,                0.45287,                0.38093,                0.85383,                0.92562,                0.87991,                0.89081,                0.79553,                0.46514,                0.41761,                0.85415,              0.0084952,              0.0084952,              0.0084952
                     78,                0.45236,                0.36955,                0.85188,                0.94353,                0.85557,                0.89671,                0.80411,                0.46174,                  0.409,                0.85106,              0.0084754,              0.0084754,              0.0084754
                     79,                0.45126,                0.37512,                0.85395,                0.89287,                0.88432,                0.89601,                 0.8038,                0.45508,                 0.4099,                0.84976,              0.0084556,              0.0084556,              0.0084556
                     80,                0.45412,                0.37075,                0.85288,                0.92699,                0.87444,                0.89281,                0.80341,                0.46124,                0.39819,                0.85231,              0.0084358,              0.0084358,              0.0084358
                     81,                0.45313,                0.37231,                0.85244,                0.89855,                0.87465,                0.88732,                0.79158,                0.46501,                0.41285,                0.85427,               0.008416,               0.008416,               0.008416
                     82,                0.45296,                0.36554,                0.85143,                  0.943,                0.86536,                0.89682,                 0.8025,                0.46279,                0.41073,                0.85126,              0.0083962,              0.0083962,              0.0083962
                     83,                 0.4499,                0.36535,                0.85057,                0.92206,                0.87073,                0.89052,                0.79734,                0.45905,                0.42616,                0.85111,              0.0083764,              0.0083764,              0.0083764
                     84,                0.45063,                0.36558,                0.85075,                0.94038,                0.84896,                0.88938,                0.79397,                0.46771,                0.42291,                0.85035,              0.0083566,              0.0083566,              0.0083566
                     85,                0.45034,                0.37241,                0.85181,                0.93795,                0.86166,                0.88884,                0.79493,                0.46727,                0.39879,                0.85299,              0.0083368,              0.0083368,              0.0083368
                     86,                0.45023,                0.36848,                0.85187,                0.92308,                0.87287,                0.88726,                0.79568,                0.45284,                0.40319,                0.85258,               0.008317,               0.008317,               0.008317
                     87,                0.44849,                 0.3623,                0.85101,                0.93753,                0.84262,                0.88404,                0.79782,                  0.456,                0.40047,                0.84989,              0.0082972,              0.0082972,              0.0082972
                     88,                 0.4477,                0.36302,                 0.8513,                0.93814,                0.81921,                0.89033,                0.79276,                0.46857,                 0.4244,                0.85589,              0.0082774,              0.0082774,              0.0082774
                     89,                0.44892,                0.36235,                0.85196,                0.92635,                0.86866,                0.89457,                0.80433,                0.45793,                0.40698,                0.84979,              0.0082576,              0.0082576,              0.0082576
                     90,                0.44911,                0.35874,                0.85186,                0.94556,                0.86649,                0.89791,                0.80392,                 0.4577,                0.40074,                0.85275,              0.0082378,              0.0082378,              0.0082378
                     91,                0.44554,                0.35929,                0.84966,                0.91923,                0.88807,                0.89314,                0.78947,                0.46536,                0.39895,                0.85159,               0.008218,               0.008218,               0.008218
                     92,                0.44867,                0.35611,                0.85103,                0.88917,                0.88496,                0.89497,                0.80532,                0.45826,                0.40381,                0.85075,              0.0081982,              0.0081982,              0.0081982
                     93,                0.44608,                0.34933,                0.85095,                0.92852,                0.87746,                0.89507,                0.80601,                0.45457,                0.41525,                0.85273,              0.0081784,              0.0081784,              0.0081784
                     94,                0.44543,                0.36252,                0.85071,                0.93445,                 0.8238,                0.89426,                0.80568,                0.45971,                0.40217,                0.85025,              0.0081586,              0.0081586,              0.0081586
                     95,                0.44344,                0.35592,                0.84891,                0.91273,                0.88333,                0.89665,                0.80396,                0.46146,                0.39154,                0.85304,              0.0081388,              0.0081388,              0.0081388
                     96,                0.44598,                0.35232,                0.84963,                0.94238,                0.86971,                0.89238,                0.80381,                0.45657,                 0.4011,                0.85254,               0.008119,               0.008119,               0.008119
                     97,                0.44653,                0.35258,                 0.8504,                0.92795,                 0.8711,                0.89367,                0.80449,                0.45225,                0.40854,                0.84815,              0.0080992,              0.0080992,              0.0080992
                     98,                0.44293,                0.35003,                0.84895,                  0.927,                0.87359,                0.88841,                0.79815,                0.45216,                0.41257,                0.84559,              0.0080794,              0.0080794,              0.0080794
                     99,                0.44515,                0.35109,                 0.8493,                0.92013,                0.88101,                0.89401,                0.80276,                0.45998,                0.40458,                 0.8509,              0.0080596,              0.0080596,              0.0080596
                    100,                0.44577,                0.35016,                0.84853,                0.94499,                0.86811,                0.90047,                0.80628,                0.46147,                0.40461,                0.85169,              0.0080398,              0.0080398,              0.0080398
                    101,                0.44294,                0.34531,                0.84656,                0.92789,                0.87121,                0.89472,                0.80095,                 0.4609,                0.40264,                0.85055,                0.00802,                0.00802,                0.00802
                    102,                 0.4409,                0.33915,                0.84836,                0.92296,                0.85465,                0.89479,                0.80264,                0.45326,                0.39744,                0.84657,              0.0080002,              0.0080002,              0.0080002
                    103,                0.43896,                0.34357,                0.84733,                0.93609,                0.87153,                0.89591,                0.80274,                0.45783,                0.40964,                0.84824,              0.0079804,              0.0079804,              0.0079804
                    104,                0.44462,                  0.347,                0.84966,                0.93803,                0.86327,                0.89375,                0.79975,                0.45826,                0.40877,                0.85142,              0.0079606,              0.0079606,              0.0079606
                    105,                0.43945,                0.34672,                0.84903,                0.88488,                 0.8813,                0.89553,                 0.8051,                0.45258,                0.39645,                0.84871,              0.0079408,              0.0079408,              0.0079408
                    106,                 0.4428,                0.33903,                0.84569,                0.91115,                0.87526,                0.89694,                0.80489,                0.46201,                0.38998,                0.84833,               0.007921,               0.007921,               0.007921
                    107,                0.44103,                 0.3381,                0.84823,                0.93369,                0.87159,                0.89501,                0.80218,                0.45117,                0.40264,                 0.8488,              0.0079012,              0.0079012,              0.0079012
                    108,                0.43728,                0.34006,                0.84603,                0.92038,                0.87687,                0.89496,                0.80304,                0.46225,                0.39199,                0.84818,              0.0078814,              0.0078814,              0.0078814
                    109,                0.44071,                0.34039,                0.84721,                0.92287,                0.87081,                0.89241,                0.80096,                0.45917,                0.40467,                0.85226,              0.0078616,              0.0078616,              0.0078616
                    110,                0.43994,                 0.3367,                 0.8478,                0.94168,                0.86997,                0.89446,                0.80458,                0.46193,                0.40472,                0.85236,              0.0078418,              0.0078418,              0.0078418
                    111,                0.44044,                0.34019,                0.84652,                0.92128,                 0.8844,                 0.8978,                0.81094,                0.45065,                0.39571,                0.85316,               0.007822,               0.007822,               0.007822
                    112,                0.44077,                0.33546,                0.84897,                 0.9234,                0.87916,                0.89582,                0.81105,                 0.4478,                0.40192,                0.85148,              0.0078022,              0.0078022,              0.0078022
                    113,                0.43671,                0.33483,                 0.8451,                0.92738,                0.87432,                0.89709,                0.80629,                0.45958,                0.40297,                0.85224,              0.0077824,              0.0077824,              0.0077824
                    114,                0.43964,                0.33418,                0.84876,                0.92714,                0.87542,                0.89834,                0.80705,                0.45403,                0.39737,                0.85114,              0.0077626,              0.0077626,              0.0077626
                    115,                0.43634,                0.33987,                0.84826,                0.91339,                0.88092,                0.89649,                0.81031,                0.45245,                0.39803,                0.85072,              0.0077428,              0.0077428,              0.0077428
                    116,                0.43579,                0.33209,                0.84708,                0.90828,                0.85535,                0.88186,                0.79088,                0.46012,                0.39535,                0.85081,               0.007723,               0.007723,               0.007723
                    117,                0.43458,                0.33141,                0.84734,                0.92478,                0.88183,                0.89947,                0.80791,                0.46161,                0.38375,                 0.8521,              0.0077032,              0.0077032,              0.0077032
                    118,                0.43644,                0.32839,                0.84614,                 0.9335,                0.87823,                0.90112,                0.81264,                 0.4501,                0.38828,                0.84685,              0.0076834,              0.0076834,              0.0076834
                    119,                 0.4361,                0.33514,                0.84731,                0.92116,                0.87931,                0.90815,                0.81463,                0.45532,                0.39371,                0.84852,              0.0076636,              0.0076636,              0.0076636
                    120,                0.43455,                0.33313,                0.84624,                0.91651,                0.85846,                0.88935,                0.79916,                0.45652,                0.39168,                0.84961,              0.0076438,              0.0076438,              0.0076438
                    121,                0.43224,                  0.324,                0.84553,                0.93411,                0.88086,                0.89945,                0.81027,                0.45444,                 0.4007,                0.85252,               0.007624,               0.007624,               0.007624
                    122,                 0.4347,                0.33198,                0.84743,                  0.917,                0.88546,                 0.9013,                0.81363,                0.45394,                0.39359,                 0.8516,              0.0076042,              0.0076042,              0.0076042
                    123,                0.43506,                0.32806,                0.84508,                0.93434,                 0.8679,                0.90025,                0.80913,                0.45798,                0.39659,                0.85002,              0.0075844,              0.0075844,              0.0075844
                    124,                0.43132,                0.33002,                0.84624,                0.92035,                 0.8737,                0.90633,                0.81659,                0.45773,                0.39243,                0.85118,              0.0075646,              0.0075646,              0.0075646
                    125,                0.43467,                0.32659,                0.84696,                0.94322,                0.87721,                0.91045,                 0.8203,                0.45523,                0.39356,                0.85376,              0.0075448,              0.0075448,              0.0075448
                    126,                0.43417,                0.32763,                0.84601,                0.90257,                0.89147,                0.91069,                0.82497,                 0.4518,                0.39131,                0.84993,               0.007525,               0.007525,               0.007525
                    127,                0.43238,                0.33164,                0.84549,                0.93405,                0.87736,                0.92013,                0.82819,                0.45637,                0.38635,                0.84989,              0.0075052,              0.0075052,              0.0075052
                    128,                0.43225,                0.32233,                0.84518,                0.89767,                 0.8877,                0.91503,                 0.8254,                0.45604,                0.38901,                0.85096,              0.0074854,              0.0074854,              0.0074854
                    129,                0.43056,                0.32651,                0.84619,                0.88419,                0.89347,                0.91167,                0.82451,                0.44553,                0.39305,                0.85041,              0.0074656,              0.0074656,              0.0074656
                    130,                0.43153,                0.32153,                0.84649,                0.93008,                0.85513,                0.90673,                0.81933,                0.45172,                0.41201,                0.84969,              0.0074458,              0.0074458,              0.0074458
                    131,                0.43124,                 0.3202,                0.84407,                0.90698,                0.88519,                 0.9172,                0.82655,                0.45608,                0.39584,                0.85081,               0.007426,               0.007426,               0.007426
                    132,                0.43172,                0.32296,                0.84558,                0.90064,                0.86831,                0.89754,                0.80865,                 0.4513,                0.39589,                0.85072,              0.0074062,              0.0074062,              0.0074062
                    133,                0.43158,                0.31673,                0.84297,                0.84549,                0.88822,                 0.8944,                0.80774,                0.45031,                0.40062,                0.84956,              0.0073864,              0.0073864,              0.0073864
                    134,                0.42961,                0.32202,                0.84388,                 0.8641,                0.90529,                0.90993,                 0.8228,                0.45135,                0.39201,                0.84982,              0.0073666,              0.0073666,              0.0073666
                    135,                0.42772,                0.31834,                0.84669,                0.92322,                0.88314,                0.91493,                0.82702,                0.44944,                0.39709,                0.85261,              0.0073468,              0.0073468,              0.0073468
                    136,                 0.4318,                0.31976,                0.84449,                0.92546,                0.88782,                0.91822,                0.82984,                0.44941,                0.39043,                0.84862,               0.007327,               0.007327,               0.007327
                    137,                0.42718,                0.31598,                0.84388,                0.93772,                0.87098,                0.91821,                0.82951,                0.44746,                0.39252,                0.84911,              0.0073072,              0.0073072,              0.0073072
                    138,                0.42953,                0.31692,                0.84535,                0.93021,                0.87094,                0.90383,                0.81352,                0.45546,                0.39843,                0.85002,              0.0072874,              0.0072874,              0.0072874
                    139,                0.42811,                0.31594,                0.84205,                0.91094,                0.88336,                0.90931,                0.81877,                0.45515,                0.39216,                0.84728,              0.0072676,              0.0072676,              0.0072676
                    140,                0.42732,                0.31591,                0.84359,                0.88766,                0.88651,                0.91849,                0.82634,                0.45105,                0.39562,                0.84828,              0.0072478,              0.0072478,              0.0072478
                    141,                0.43009,                0.31682,                0.84573,                0.89346,                0.88056,                0.91026,                0.82246,                0.44802,                0.39394,                0.84984,               0.007228,               0.007228,               0.007228
                    142,                 0.4268,                0.31539,                0.84399,                0.94397,                0.86196,                0.91473,                0.82568,                0.45095,                0.38596,                0.85109,              0.0072082,              0.0072082,              0.0072082
                    143,                0.42699,                 0.3166,                 0.8435,                0.92852,                0.88195,                0.91452,                0.82351,                0.44758,                0.38819,                0.85055,              0.0071884,              0.0071884,              0.0071884
                    144,                0.42886,                0.31213,                 0.8434,                0.92997,                0.87942,                0.91365,                 0.8224,                0.45065,                0.39519,                0.85012,              0.0071686,              0.0071686,              0.0071686
                    145,                0.42494,                0.31779,                0.84475,                0.91807,                0.90497,                0.91393,                0.81955,                0.45261,                0.39221,                0.84979,              0.0071488,              0.0071488,              0.0071488
                    146,                0.42689,                0.31516,                0.84324,                0.90718,                0.88254,                0.90817,                0.81816,                0.45477,                0.39407,                0.84947,               0.007129,               0.007129,               0.007129
                    147,                0.42779,                0.30771,                0.84137,                0.91426,                0.91044,                0.91673,                0.82817,                0.45431,                0.39504,                0.85035,              0.0071092,              0.0071092,              0.0071092
                    148,                0.42787,                0.31078,                0.84407,                0.93276,                0.88399,                0.91231,                0.82271,                0.45362,                0.39177,                0.84881,              0.0070894,              0.0070894,              0.0070894
                    149,                0.42226,                0.30784,                0.84383,                 0.9296,                0.90419,                0.91801,                0.82735,                0.44839,                0.39339,                0.84772,              0.0070696,              0.0070696,              0.0070696
                    150,                0.42805,                0.30965,                0.84211,                0.92504,                0.90679,                0.91606,                0.82672,                 0.4558,                0.40097,                0.84864,              0.0070498,              0.0070498,              0.0070498
                    151,                0.42326,                0.31049,                0.84257,                0.91893,                0.90447,                0.91885,                0.83073,                0.45054,                0.39461,                0.84875,                0.00703,                0.00703,                0.00703
                    152,                0.42694,                 0.3109,                0.84185,                 0.9284,                0.89871,                0.91744,                0.82602,                0.44766,                 0.3921,                0.84805,              0.0070102,              0.0070102,              0.0070102
                    153,                0.42199,                0.31288,                0.84215,                0.92706,                0.90412,                0.91576,                 0.8226,                0.45309,                0.39535,                0.84978,              0.0069904,              0.0069904,              0.0069904
                    154,                0.42568,                0.30907,                  0.842,                0.92114,                0.90659,                0.91764,                0.82847,                0.45185,                0.39598,                0.84906,              0.0069706,              0.0069706,              0.0069706
                    155,                0.42238,                0.30698,                0.84077,                0.92219,                0.89905,                0.91791,                0.82741,                0.44791,                0.39505,                0.84756,              0.0069508,              0.0069508,              0.0069508
                    156,                0.42357,                0.30889,                0.84168,                0.92429,                 0.8885,                0.91391,                0.82098,                0.44593,                0.39024,                0.84859,               0.006931,               0.006931,               0.006931
                    157,                0.42317,                0.30855,                 0.8424,                0.93718,                0.88831,                0.91727,                0.82595,                0.45027,                0.39139,                0.85021,              0.0069112,              0.0069112,              0.0069112
                    158,                 0.4217,                0.30295,                0.84119,                0.92605,                0.90058,                0.91762,                0.82655,                0.45162,                0.38763,                0.84914,              0.0068914,              0.0068914,              0.0068914
                    159,                0.42296,                0.30282,                0.84284,                0.91446,                0.90771,                0.91566,                0.82359,                0.44828,                0.38872,                0.85091,              0.0068716,              0.0068716,              0.0068716
                    160,                0.42361,                0.30864,                0.84341,                0.93914,                0.88726,                0.91598,                0.82437,                0.44967,                0.38951,                 0.8521,              0.0068518,              0.0068518,              0.0068518
