                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.59451,                0.61559,                0.87536,                0.88469,                0.84941,                0.92634,                0.81243,                 0.4998,                0.58925,                0.87382,               0.009802,               0.009802,               0.009802
                     12,                0.58613,                0.60791,                0.87401,                0.90791,                  0.894,                0.94419,                0.82559,                0.51669,                0.52994,                0.86873,              0.0097822,              0.0097822,              0.0097822
                     13,                0.57915,                 0.5765,                0.87176,                0.90695,                0.88293,                0.93426,                0.82304,                 0.4926,                0.55883,                0.87288,              0.0097624,              0.0097624,              0.0097624
                     14,                0.56316,                 0.5645,                0.86739,                0.89009,                 0.8959,                 0.9397,                0.82031,                0.52071,                 0.5113,                0.87285,              0.0097426,              0.0097426,              0.0097426
                     15,                0.56333,                0.56095,                0.86724,                 0.8962,                0.89932,                0.94357,                0.82468,                0.50763,                0.50067,                0.87425,              0.0097228,              0.0097228,              0.0097228
                     16,                0.55845,                0.54774,                0.86839,                0.89134,                0.86717,                 0.9318,                 0.8128,                0.51768,                0.51555,                0.87788,               0.009703,               0.009703,               0.009703
                     17,                0.55493,                0.54103,                0.86773,                0.88553,                0.88399,                0.93499,                 0.8273,                0.48225,                0.49697,                0.86371,              0.0096832,              0.0096832,              0.0096832
                     18,                0.55176,                0.52751,                0.86714,                0.90574,                 0.8995,                0.95152,                0.84314,                0.47086,                0.47113,                0.86163,              0.0096634,              0.0096634,              0.0096634
                     19,                0.54275,                0.51422,                0.86249,                0.89295,                0.90421,                0.94035,                0.82375,                0.50907,                0.48655,                0.86294,              0.0096436,              0.0096436,              0.0096436
                     20,                0.54086,                0.50299,                0.86114,                0.92349,                0.88704,                0.94981,                0.83584,                0.49682,                0.45622,                0.86615,              0.0096238,              0.0096238,              0.0096238
                     21,                0.53916,                0.50315,                0.86369,                 0.9063,                0.91015,                0.95283,                0.83949,                0.49598,                0.46041,                0.86086,               0.009604,               0.009604,               0.009604
                     22,                0.53409,                0.48017,                0.86265,                0.90256,                0.91075,                0.95104,                0.83891,                 0.4879,                0.45613,                0.85958,              0.0095842,              0.0095842,              0.0095842
                     23,                0.53069,                0.48577,                0.85847,                0.90914,                0.91331,                0.95607,                0.84488,                0.47571,                0.44192,                0.85906,              0.0095644,              0.0095644,              0.0095644
                     24,                0.52559,                 0.4774,                0.85828,                0.89743,                0.86581,                0.92974,                0.82652,                0.46549,                0.49138,                0.85648,              0.0095446,              0.0095446,              0.0095446
                     25,                0.52205,                0.47406,                0.85849,                0.90449,                 0.9131,                0.95216,                0.83372,                0.50639,                0.46549,                0.86119,              0.0095248,              0.0095248,              0.0095248
                     26,                0.52569,                0.46089,                0.85691,                0.91457,                0.90214,                0.94997,                0.83586,                0.50286,                0.42931,                0.86124,               0.009505,               0.009505,               0.009505
                     27,                0.51649,                0.45729,                0.85776,                0.92639,                  0.918,                0.95804,                0.85232,                0.47697,                0.44309,                0.85559,              0.0094852,              0.0094852,              0.0094852
                     28,                0.51508,                0.45073,                0.85796,                0.93818,                0.90913,                0.95987,                0.85305,                0.46483,                0.43046,                0.85878,              0.0094654,              0.0094654,              0.0094654
                     29,                 0.5128,                0.44271,                0.85623,                0.92628,                0.91137,                0.95477,                0.84709,                0.47935,                0.43018,                0.86112,              0.0094456,              0.0094456,              0.0094456
                     30,                0.51203,                0.44388,                0.85598,                0.92223,                0.90931,                0.95497,                0.84243,                0.49458,                0.42944,                0.85914,              0.0094258,              0.0094258,              0.0094258
                     31,                  0.509,                0.43832,                0.85703,                0.94461,                0.90858,                0.95976,                0.85516,                0.46456,                0.42228,                0.85348,               0.009406,               0.009406,               0.009406
                     32,                0.50585,                0.43086,                0.85415,                 0.9205,                0.91289,                0.95533,                0.85054,                0.46568,                0.42484,                 0.8559,              0.0093862,              0.0093862,              0.0093862
                     33,                0.50571,                0.42199,                0.85395,                0.93371,                0.92318,                0.96082,                0.85634,                0.46567,                 0.4046,                0.85688,              0.0093664,              0.0093664,              0.0093664
                     34,                0.50088,                 0.4118,                 0.8531,                0.93643,                0.92896,                0.96304,                0.86248,                0.45666,                0.40684,                0.85405,              0.0093466,              0.0093466,              0.0093466
                     35,                0.50146,                0.41432,                0.85262,                0.92195,                 0.9263,                0.96639,                0.85936,                0.47378,                0.40353,                0.85776,              0.0093268,              0.0093268,              0.0093268
                     36,                0.49506,                0.41663,                0.85185,                 0.9142,                0.92994,                0.95862,                0.85412,                0.46574,                0.41071,                0.85402,               0.009307,               0.009307,               0.009307
                     37,                0.49817,                0.40004,                0.85019,                0.93458,                0.92786,                0.96321,                0.85675,                0.47527,                 0.3899,                0.85299,              0.0092872,              0.0092872,              0.0092872
                     38,                0.49409,                0.40011,                0.85311,                0.92999,                0.92792,                0.96217,                0.85549,                0.46835,                0.40146,                0.85996,              0.0092674,              0.0092674,              0.0092674
                     39,                0.49653,                0.39712,                0.85356,                0.93702,                0.91346,                0.95781,                0.85748,                0.45868,                 0.3874,                0.85289,              0.0092476,              0.0092476,              0.0092476
                     40,                0.49237,                0.40097,                0.85233,                0.92984,                0.93797,                0.96669,                0.86173,                0.46083,                0.38134,                0.85124,              0.0092278,              0.0092278,              0.0092278
                     41,                0.49256,                0.38836,                0.84916,                 0.9432,                 0.9162,                0.96223,                0.86367,                0.45259,                0.38982,                0.85282,               0.009208,               0.009208,               0.009208
                     42,                0.48988,                  0.383,                0.85091,                0.92969,                0.92868,                0.96502,                0.86336,                0.46235,                0.41643,                0.85373,              0.0091882,              0.0091882,              0.0091882
                     43,                   0.49,                0.38509,                0.85035,                0.92738,                0.93168,                0.96115,                0.85892,                0.45613,                0.38223,                0.85366,              0.0091684,              0.0091684,              0.0091684
                     44,                0.48625,                0.37782,                0.84959,                0.93837,                0.93238,                0.95873,                0.86072,                0.45102,                0.37762,                0.85225,              0.0091486,              0.0091486,              0.0091486
                     45,                0.48289,                0.37634,                0.85074,                0.92959,                0.91806,                 0.9566,                0.86063,                0.45322,                0.39002,                0.85475,              0.0091288,              0.0091288,              0.0091288
                     46,                0.48412,                0.37559,                0.84881,                 0.9289,                 0.9151,                0.95843,                0.86041,                0.44962,                0.40802,                 0.8559,               0.009109,               0.009109,               0.009109
                     47,                  0.479,                0.37733,                0.84896,                0.93435,                0.93241,                0.96424,                0.86368,                0.45555,                0.38066,                0.85218,              0.0090892,              0.0090892,              0.0090892
                     48,                0.48408,                0.36662,                0.84939,                0.93798,                0.93092,                  0.966,                0.86676,                0.45356,                0.37158,                0.85172,              0.0090694,              0.0090694,              0.0090694
                     49,                0.47901,                0.36818,                0.84814,                0.93931,                0.92226,                0.96535,                 0.8624,                0.46228,                 0.3854,                0.85421,              0.0090496,              0.0090496,              0.0090496
                     50,                 0.4777,                  0.362,                0.84642,                0.93101,                0.93226,                0.96043,                0.86023,                0.46167,                0.38377,                0.85422,              0.0090298,              0.0090298,              0.0090298
                     51,                0.47892,                0.36007,                0.84662,                0.93628,                0.92402,                0.96591,                0.86621,                0.45679,                0.38114,                0.85109,                0.00901,                0.00901,                0.00901
                     52,                0.46771,                0.36028,                0.84685,                 0.9283,                0.93634,                0.96336,                0.86872,                0.44848,                 0.3784,                0.85116,              0.0089902,              0.0089902,              0.0089902
                     53,                0.47759,                0.35781,                0.84866,                0.93938,                0.93192,                0.96654,                0.86648,                0.45863,                0.36914,                0.85161,              0.0089704,              0.0089704,              0.0089704
                     54,                0.47282,                0.36118,                0.84935,                0.94796,                0.93321,                0.96664,                0.86827,                0.45037,                0.37088,                0.85352,              0.0089506,              0.0089506,              0.0089506
                     55,                0.47747,                0.35642,                0.84774,                0.92966,                0.92914,                0.96437,                 0.8655,                0.46035,                0.37474,                0.85369,              0.0089308,              0.0089308,              0.0089308
                     56,                0.47227,                0.34882,                0.84579,                0.94729,                0.93783,                0.96684,                 0.8718,                0.44449,                0.35875,                0.85038,               0.008911,               0.008911,               0.008911
                     57,                0.46872,                0.34069,                0.84433,                0.93833,                0.93744,                0.96597,                0.87021,                0.44911,                0.36755,                0.84958,              0.0088912,              0.0088912,              0.0088912
                     58,                0.46586,                0.35188,                0.84663,                0.94109,                0.92565,                0.96262,                0.87019,                 0.4449,                0.36989,                0.85143,              0.0088714,              0.0088714,              0.0088714
                     59,                0.46694,                0.34525,                 0.8465,                0.93936,                 0.9251,                0.96128,                0.86666,                0.44897,                0.36444,                0.85233,              0.0088516,              0.0088516,              0.0088516
                     60,                0.47144,                0.34258,                0.84704,                0.94378,                0.93583,                0.96168,                0.86914,                0.44112,                0.37019,                0.84804,              0.0088318,              0.0088318,              0.0088318
                     61,                0.46533,                0.34175,                0.84415,                0.93921,                0.94013,                0.96622,                0.87085,                 0.4478,                0.35646,                0.85245,               0.008812,               0.008812,               0.008812
                     62,                0.46539,                0.34174,                0.84625,                0.93752,                 0.9327,                0.96419,                0.86483,                0.46194,                0.36626,                0.85399,              0.0087922,              0.0087922,              0.0087922
                     63,                0.46654,                0.33769,                0.84408,                0.94373,                0.92994,                0.96309,                0.86552,                0.45072,                0.36048,                0.85087,              0.0087724,              0.0087724,              0.0087724
                     64,                0.46181,                0.33502,                0.84469,                0.94192,                0.94091,                0.96503,                0.87162,                0.44316,                 0.3566,                0.85027,              0.0087526,              0.0087526,              0.0087526
                     65,                  0.463,                0.33223,                0.84423,                0.94059,                0.94167,                0.96558,                0.86712,                0.45635,                0.36715,                0.85186,              0.0087328,              0.0087328,              0.0087328
                     66,                0.46406,                0.33334,                0.84454,                0.95053,                0.92705,                0.96578,                 0.8721,                0.44098,                0.35416,                0.85283,               0.008713,               0.008713,               0.008713
                     67,                0.46071,                0.33637,                0.84459,                0.93663,                0.93808,                0.96327,                0.87036,                0.44461,                0.35327,                0.85091,              0.0086932,              0.0086932,              0.0086932
                     68,                0.46306,                0.33807,                0.84546,                   0.93,                0.93954,                0.96498,                0.86896,                0.44707,                0.36743,                0.85296,              0.0086734,              0.0086734,              0.0086734
                     69,                0.46119,                0.33302,                0.84608,                0.94785,                0.93503,                0.96747,                0.87091,                0.44881,                0.36078,                0.85277,              0.0086536,              0.0086536,              0.0086536
                     70,                0.46056,                 0.3259,                 0.8453,                0.92733,                 0.9239,                0.95894,                0.85895,                0.46834,                0.37683,                0.85462,              0.0086338,              0.0086338,              0.0086338
                     71,                0.45477,                 0.3302,                0.84287,                0.93679,                0.93267,                0.96277,                0.86542,                0.44883,                 0.3673,                0.84974,               0.008614,               0.008614,               0.008614
                     72,                0.45622,                0.32907,                0.84411,                0.93648,                0.93548,                 0.9628,                 0.8718,                0.43364,                0.36717,                0.84898,              0.0085942,              0.0085942,              0.0085942
                     73,                0.45572,                 0.3243,                 0.8426,                0.94542,                0.94182,                0.96797,                0.87441,                0.44228,                0.34543,                0.84858,              0.0085744,              0.0085744,              0.0085744
                     74,                0.45743,                0.32342,                0.84355,                0.94861,                0.94325,                 0.9697,                 0.8739,                0.44512,                0.34605,                0.85053,              0.0085546,              0.0085546,              0.0085546
                     75,                0.45182,                0.31934,                0.84215,                0.94821,                0.94293,                 0.9717,                0.87657,                0.44847,                0.35071,                0.85097,              0.0085348,              0.0085348,              0.0085348
                     76,                0.45539,                0.32559,                 0.8441,                0.95123,                0.92984,                0.96361,                0.86959,                0.44592,                0.34992,                0.85313,               0.008515,               0.008515,               0.008515
                     77,                0.45364,                0.31759,                0.84222,                0.95088,                0.92214,                0.96308,                0.87007,                0.44468,                0.35095,                0.84984,              0.0084952,              0.0084952,              0.0084952
                     78,                0.45437,                0.31645,                0.84204,                0.94484,                0.95206,                0.97102,                 0.8747,                0.44585,                 0.3363,                0.85381,              0.0084754,              0.0084754,              0.0084754
                     79,                0.45106,                0.31318,                0.84069,                0.95029,                0.93672,                0.96668,                 0.8742,                 0.4383,                0.34329,                0.84876,              0.0084556,              0.0084556,              0.0084556
                     80,                0.45107,                0.31679,                0.84174,                0.93531,                0.94538,                0.96536,                0.87368,                0.43741,                0.33539,                0.85074,              0.0084358,              0.0084358,              0.0084358
                     81,                 0.4524,                0.31438,                0.84102,                0.93872,                  0.947,                0.96775,                0.87575,                0.44205,                0.34308,                 0.8508,               0.008416,               0.008416,               0.008416
                     82,                0.45458,                 0.3143,                0.84383,                0.92331,                0.94768,                0.96292,                0.87028,                 0.4428,                0.35411,                0.84871,              0.0083962,              0.0083962,              0.0083962
                     83,                0.45096,                0.31187,                 0.8425,                0.94605,                0.94525,                0.96682,                0.87585,                0.43906,                0.34284,                0.84896,              0.0083764,              0.0083764,              0.0083764
                     84,                0.45195,                 0.3119,                0.84156,                0.94807,                0.94264,                 0.9669,                0.87467,                0.43874,                0.33313,                0.84985,              0.0083566,              0.0083566,              0.0083566
                     85,                0.44654,                0.31394,                0.84049,                0.93971,                0.94351,                0.96806,                0.87355,                0.44517,                0.34906,                0.84936,              0.0083368,              0.0083368,              0.0083368
                     86,                0.44826,                0.30848,                0.84046,                0.93846,                0.94921,                0.96861,                0.87598,                0.44334,                0.34276,                0.85137,               0.008317,               0.008317,               0.008317
                     87,                0.44918,                0.31033,                0.84316,                0.95016,                 0.9336,                0.96359,                0.87088,                0.44073,                0.35261,                0.84835,              0.0082972,              0.0082972,              0.0082972
                     88,                0.44492,                0.30945,                0.84073,                0.94712,                0.92805,                0.96453,                0.87558,                0.43673,                0.33874,                0.84788,              0.0082774,              0.0082774,              0.0082774
                     89,                0.44567,                0.30782,                0.84059,                0.94567,                 0.9399,                0.96592,                0.87291,                0.44372,                0.34146,                0.84879,              0.0082576,              0.0082576,              0.0082576
                     90,                0.44706,                0.30782,                0.84192,                0.94496,                0.94904,                0.96531,                0.87367,                0.44076,                0.34327,                 0.8479,              0.0082378,              0.0082378,              0.0082378
                     91,                0.44698,                0.30299,                0.84041,                0.94958,                0.94121,                0.96145,                0.87122,                0.43557,                0.34595,                0.84754,               0.008218,               0.008218,               0.008218
                     92,                0.44014,                0.30157,                 0.8412,                0.95364,                0.93482,                0.96696,                0.87668,                0.43679,                0.34134,                 0.8467,              0.0081982,              0.0081982,              0.0081982
                     93,                0.44729,                0.30492,                0.84116,                0.93804,                0.94871,                0.96777,                0.87594,                0.44436,                0.34211,                0.84948,              0.0081784,              0.0081784,              0.0081784
                     94,                0.44205,                0.29827,                0.83724,                0.94426,                 0.9412,                0.96671,                0.87626,                0.43351,                0.34258,                0.84633,              0.0081586,              0.0081586,              0.0081586
                     95,                0.44195,                0.29936,                0.83962,                0.95359,                0.94525,                0.96951,                0.88068,                0.43081,                0.33118,                0.84629,              0.0081388,              0.0081388,              0.0081388
                     96,                0.44175,                0.29824,                0.83925,                0.94398,                0.93758,                0.96491,                0.87446,                0.44196,                0.34183,                0.84685,               0.008119,               0.008119,               0.008119
                     97,                0.44141,                 0.3017,                0.83881,                0.95318,                0.94421,                0.96355,                0.87065,                0.44777,                0.34437,                0.84849,              0.0080992,              0.0080992,              0.0080992
                     98,                0.43908,                0.30149,                0.84115,                0.94633,                 0.9415,                0.96266,                0.87369,                0.43271,                0.33846,                0.84796,              0.0080794,              0.0080794,              0.0080794
                     99,                0.44368,                0.30009,                0.83934,                0.95338,                0.93085,                0.96311,                0.87295,                0.43857,                0.34523,                0.84769,              0.0080596,              0.0080596,              0.0080596
                    100,                0.43715,                0.30046,                0.84111,                0.94329,                0.94799,                0.96646,                0.87609,                0.43761,                0.34172,                0.84959,              0.0080398,              0.0080398,              0.0080398
                    101,                0.43858,                0.29487,                0.83741,                0.95309,                0.94017,                0.96767,                0.87424,                0.44155,                0.33668,                0.85045,                0.00802,                0.00802,                0.00802
                    102,                0.43688,                0.29661,                0.83814,                0.95264,                0.93746,                0.96632,                 0.8765,                0.43602,                0.33457,                0.84586,              0.0080002,              0.0080002,              0.0080002
                    103,                 0.4368,                0.29349,                0.83804,                0.94433,                0.94484,                0.96671,                0.87893,                0.44041,                0.34103,                0.85183,              0.0079804,              0.0079804,              0.0079804
                    104,                0.43999,                 0.2945,                0.83925,                0.94612,                0.94334,                0.96713,                0.87596,                0.44048,                0.33864,                0.84806,              0.0079606,              0.0079606,              0.0079606
                    105,                0.43675,                0.29454,                0.83814,                0.95387,                0.94634,                0.96938,                0.87966,                0.43824,                0.32854,                 0.8468,              0.0079408,              0.0079408,              0.0079408
                    106,                0.43655,                0.28995,                0.83526,                0.94738,                0.95271,                0.97155,                0.88153,                 0.4372,                 0.3258,                0.84697,               0.007921,               0.007921,               0.007921
                    107,                 0.4352,                 0.2909,                0.83595,                0.94504,                0.94911,                0.96732,                0.87735,                0.43341,                0.32826,                0.84626,              0.0079012,              0.0079012,              0.0079012
                    108,                0.43065,                0.28991,                0.83771,                0.94824,                0.94567,                0.96776,                0.87901,                0.43228,                 0.3362,                0.84804,              0.0078814,              0.0078814,              0.0078814
                    109,                0.43191,                0.28637,                0.83672,                0.94182,                0.94716,                0.96612,                0.87574,                0.43641,                0.33039,                0.84608,              0.0078616,              0.0078616,              0.0078616
                    110,                 0.4353,                0.28661,                0.83638,                0.93684,                0.95422,                0.97046,                 0.8827,                0.43382,                0.33093,                0.84823,              0.0078418,              0.0078418,              0.0078418
                    111,                0.43615,                0.28637,                0.83747,                0.95125,                0.93883,                0.96389,                0.87593,                 0.4318,                0.32994,                0.84785,               0.007822,               0.007822,               0.007822
                    112,                0.43201,                0.28962,                 0.8369,                0.95124,                0.93971,                0.96417,                0.87479,                0.43205,                0.33951,                0.84698,              0.0078022,              0.0078022,              0.0078022
                    113,                0.43361,                0.29169,                0.83846,                0.94358,                0.93829,                0.96248,                0.87385,                0.43391,                 0.3382,                0.84758,              0.0077824,              0.0077824,              0.0077824
                    114,                0.43333,                0.28518,                0.83633,                0.94518,                0.94165,                 0.9633,                0.87497,                0.43469,                0.32842,                0.84739,              0.0077626,              0.0077626,              0.0077626
                    115,                0.43348,                0.28546,                0.83573,                0.94678,                0.94372,                0.96589,                0.87855,                0.42884,                0.32689,                0.84628,              0.0077428,              0.0077428,              0.0077428
                    116,                0.43031,                0.29236,                 0.8363,                0.94955,                0.93998,                0.96439,                0.87538,                0.43349,                0.33225,                 0.8469,               0.007723,               0.007723,               0.007723
                    117,                0.43069,                0.28764,                0.83562,                0.95197,                0.94494,                0.96631,                0.87669,                0.43675,                 0.3311,                0.84629,              0.0077032,              0.0077032,              0.0077032
                    118,                0.43062,                0.28396,                 0.8345,                0.94502,                0.94819,                0.96562,                0.87919,                0.42839,                0.33084,                0.84418,              0.0076834,              0.0076834,              0.0076834
                    119,                0.43358,                 0.2905,                0.83665,                0.94803,                0.94307,                0.96459,                0.87614,                 0.4335,                0.33686,                0.84543,              0.0076636,              0.0076636,              0.0076636
                    120,                0.42921,                0.28386,                0.83714,                 0.9448,                0.95036,                0.96709,                0.88003,                0.43064,                 0.3321,                0.84653,              0.0076438,              0.0076438,              0.0076438
                    121,                0.43189,                0.28408,                0.83419,                0.94572,                0.94115,                0.96677,                0.88089,                0.43721,                0.32994,                0.84681,               0.007624,               0.007624,               0.007624
                    122,                0.42825,                0.28164,                0.83382,                0.95709,                0.94238,                0.97038,                0.88075,                0.43689,                0.32624,                0.84881,              0.0076042,              0.0076042,              0.0076042
                    123,                 0.4281,                0.28149,                0.83624,                0.94606,                0.94693,                0.96823,                0.87888,                0.43776,                0.32921,                0.84837,              0.0075844,              0.0075844,              0.0075844
                    124,                0.42885,                0.28464,                0.83606,                0.94695,                0.94334,                0.96752,                0.88148,                 0.4299,                 0.3281,                  0.848,              0.0075646,              0.0075646,              0.0075646
                    125,                0.43186,                0.28306,                 0.8382,                0.95254,                0.94845,                0.96833,                0.88203,                0.43184,                0.32132,                0.84836,              0.0075448,              0.0075448,              0.0075448
                    126,                 0.4279,                0.28202,                0.83486,                0.95082,                0.94421,                0.96905,                0.88236,                0.42931,                 0.3192,                0.84447,               0.007525,               0.007525,               0.007525
                    127,                 0.4294,                 0.2794,                 0.8365,                0.94961,                0.94564,                0.96514,                0.87969,                0.42818,                0.32083,                0.84749,              0.0075052,              0.0075052,              0.0075052
                    128,                0.42766,                0.27645,                 0.8355,                0.95031,                0.94361,                0.96672,                0.87781,                0.43481,                0.32415,                0.84825,              0.0074854,              0.0074854,              0.0074854
                    129,                0.42516,                0.27939,                0.83283,                0.94386,                0.94171,                0.96438,                0.87554,                0.43777,                0.33125,                0.85151,              0.0074656,              0.0074656,              0.0074656
                    130,                0.42568,                0.27933,                0.83286,                0.95389,                0.94263,                0.96646,                0.87874,                0.43236,                0.32846,                0.84648,              0.0074458,              0.0074458,              0.0074458
                    131,                0.42887,                0.27771,                0.83561,                0.95184,                0.94386,                0.96732,                0.87906,                0.43398,                0.32322,                0.84759,               0.007426,               0.007426,               0.007426
                    132,                0.42598,                0.28144,                0.83312,                0.94663,                0.94949,                0.96745,                0.87886,                0.43423,                0.32501,                0.84573,              0.0074062,              0.0074062,              0.0074062
                    133,                0.42555,                0.27682,                0.83419,                0.94987,                0.95083,                0.96625,                0.88095,                0.42805,                0.32391,                0.84646,              0.0073864,              0.0073864,              0.0073864
                    134,                0.42505,                0.27787,                0.83364,                0.94424,                0.94895,                0.96812,                0.87942,                0.43194,                0.32626,                0.84513,              0.0073666,              0.0073666,              0.0073666
                    135,                0.42268,                0.27805,                0.83494,                0.95085,                0.94944,                0.96702,                0.88046,                0.42981,                0.32457,                0.84769,              0.0073468,              0.0073468,              0.0073468
                    136,                0.42216,                 0.2744,                 0.8337,                0.95416,                0.94221,                0.96647,                0.87958,                0.42843,                0.32647,                0.85038,               0.007327,               0.007327,               0.007327
                    137,                0.42367,                0.27792,                0.83663,                0.95064,                0.94501,                 0.9666,                0.87881,                0.43161,                0.32763,                0.84975,              0.0073072,              0.0073072,              0.0073072
                    138,                0.42441,                0.27736,                0.83681,                0.94267,                0.95022,                0.96619,                 0.8797,                0.42884,                0.32386,                0.84697,              0.0072874,              0.0072874,              0.0072874
                    139,                0.42134,                0.27446,                0.83466,                0.95275,                0.94098,                0.96507,                0.87821,                0.43481,                0.32841,                0.84824,              0.0072676,              0.0072676,              0.0072676
                    140,                0.42219,                 0.2779,                0.83641,                0.95198,                0.94654,                0.96815,                0.88115,                0.43196,                0.32407,                0.84754,              0.0072478,              0.0072478,              0.0072478
                    141,                0.42146,                0.27484,                0.83273,                0.94711,                0.95093,                0.96722,                0.88097,                0.43168,                0.32006,                0.84864,               0.007228,               0.007228,               0.007228
                    142,                0.42329,                 0.2707,                0.83317,                0.95404,                0.94221,                0.96573,                0.87984,                0.42814,                0.32467,                0.84463,              0.0072082,              0.0072082,              0.0072082
                    143,                0.42182,                0.26955,                0.83354,                0.95503,                 0.9416,                0.96607,                0.87913,                 0.4303,                0.32756,                0.84448,              0.0071884,              0.0071884,              0.0071884
                    144,                0.42081,                0.27238,                0.83379,                0.94607,                0.95106,                0.96754,                0.88244,                0.42584,                0.32376,                0.84508,              0.0071686,              0.0071686,              0.0071686
                    145,                0.41831,                0.27347,                0.83165,                0.94738,                  0.947,                 0.9678,                0.88283,                0.42526,                  0.327,                0.84506,              0.0071488,              0.0071488,              0.0071488
                    146,                0.42187,                 0.2704,                0.83511,                0.94986,                0.94657,                0.96668,                0.88083,                0.43006,                0.32421,                0.84732,               0.007129,               0.007129,               0.007129
                    147,                0.42088,                0.27108,                0.83645,                0.95512,                0.94223,                0.96532,                 0.8795,                0.42959,                0.32323,                0.84701,              0.0071092,              0.0071092,              0.0071092
                    148,                0.41998,                0.27258,                0.83556,                0.94874,                0.94367,                0.96637,                0.88263,                0.43127,                0.32589,                0.84741,              0.0070894,              0.0070894,              0.0070894
                    149,                0.41672,                0.27045,                0.83371,                0.94954,                0.94267,                 0.9681,                0.88295,                0.43101,                0.32064,                0.84838,              0.0070696,              0.0070696,              0.0070696
                    150,                0.42148,                0.26936,                0.83506,                0.95028,                0.94773,                 0.9667,                0.88083,                0.42995,                0.32171,                0.84722,              0.0070498,              0.0070498,              0.0070498
                    151,                0.41901,                0.27002,                0.83329,                0.94267,                0.94813,                0.96578,                0.88124,                 0.4302,                 0.3281,                0.84808,                0.00703,                0.00703,                0.00703
                    152,                0.41804,                0.27062,                0.83493,                 0.9475,                0.94531,                0.96523,                0.88039,                0.42959,                0.32625,                  0.849,              0.0070102,              0.0070102,              0.0070102
                    153,                0.42002,                0.26785,                0.83271,                0.94488,                 0.9474,                0.96819,                0.88346,                0.42869,                0.32555,                0.84826,              0.0069904,              0.0069904,              0.0069904
                    154,                0.41799,                0.26376,                0.83241,                0.94744,                0.94588,                0.96822,                0.88214,                0.43154,                0.32116,                0.84755,              0.0069706,              0.0069706,              0.0069706
                    155,                 0.4167,                0.26725,                0.83328,                0.95783,                0.93384,                0.96785,                0.88165,                0.42968,                0.32323,                0.84607,              0.0069508,              0.0069508,              0.0069508
                    156,                0.41667,                0.26645,                0.83122,                0.94884,                0.94398,                 0.9687,                0.88301,                 0.4282,                0.31973,                0.84462,               0.006931,               0.006931,               0.006931
                    157,                0.41587,                0.26539,                0.83109,                0.94251,                 0.9503,                0.96839,                0.88319,                0.42768,                0.32163,                0.84522,              0.0069112,              0.0069112,              0.0069112
                    158,                0.41728,                0.26421,                0.83226,                0.94193,                0.95136,                0.96641,                0.88178,                0.42903,                0.32099,                0.84592,              0.0068914,              0.0068914,              0.0068914
                    159,                0.41444,                0.26434,                 0.8307,                0.94788,                0.94955,                0.96884,                0.88358,                0.43091,                0.31702,                0.84724,              0.0068716,              0.0068716,              0.0068716
