                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.46885,                0.36249,                 0.8407,                0.92253,                0.89531,                0.94469,                0.86283,                0.41798,                0.41309,                0.83592,              0.0090694,              0.0090694,              0.0090694
                     49,                0.46301,                0.36098,                0.84344,                0.89227,                0.90793,                0.94014,                0.85603,                0.43603,                0.41872,                0.84192,              0.0090496,              0.0090496,              0.0090496
                     50,                0.45987,                  0.361,                0.83976,                0.90849,                0.92184,                 0.9459,                0.86099,                0.42618,                 0.4008,                0.83924,              0.0090298,              0.0090298,              0.0090298
                     51,                0.45707,                 0.3569,                0.83966,                 0.9287,                0.89565,                0.94704,                0.85582,                0.45316,                0.42137,                0.84288,                0.00901,                0.00901,                0.00901
                     52,                0.45294,                0.35716,                0.83911,                0.91181,                0.89782,                 0.9446,                0.86235,                0.41768,                0.42248,                0.83746,              0.0089902,              0.0089902,              0.0089902
                     53,                0.46218,                0.35391,                0.84033,                0.91304,                0.91698,                0.95118,                0.86673,                0.42653,                0.40435,                0.83659,              0.0089704,              0.0089704,              0.0089704
                     54,                0.45697,                0.34694,                0.83938,                0.90929,                0.91759,                 0.9445,                0.86431,                0.41902,                  0.411,                0.83607,              0.0089506,              0.0089506,              0.0089506
                     55,                0.45302,                0.35066,                0.83926,                0.91286,                0.89238,                0.94133,                0.86113,                0.42429,                0.41114,                0.83735,              0.0089308,              0.0089308,              0.0089308
                     56,                0.45127,                0.35191,                0.84143,                   0.92,                0.90361,                 0.9449,                0.86086,                0.42639,                0.40699,                0.83567,               0.008911,               0.008911,               0.008911
                     57,                0.45422,                0.34652,                0.83866,                0.91527,                 0.9023,                0.94298,                0.86024,                0.41842,                 0.4058,                0.83724,              0.0088912,              0.0088912,              0.0088912
                     58,                0.44933,                0.34409,                0.83706,                0.91274,                0.90431,                0.94024,                0.86159,                0.41247,                 0.3973,                0.83452,              0.0088714,              0.0088714,              0.0088714
                     59,                0.45067,                0.34205,                0.83945,                 0.9025,                 0.9012,                0.94003,                0.85544,                0.43232,                0.39421,                0.83664,              0.0088516,              0.0088516,              0.0088516
                     60,                0.44798,                0.33809,                0.84011,                0.91659,                0.92475,                0.95148,                0.86444,                0.43939,                0.39504,                0.84175,              0.0088318,              0.0088318,              0.0088318
                     61,                0.44935,                0.34119,                0.83856,                0.92089,                0.89672,                0.94409,                0.85913,                0.42759,                0.40516,                0.83902,               0.008812,               0.008812,               0.008812
                     62,                0.44529,                0.33831,                 0.8372,                0.91438,                0.91983,                0.94363,                0.86141,                0.41588,                0.38953,                0.83742,              0.0087922,              0.0087922,              0.0087922
                     63,                0.45193,                0.33573,                0.83532,                0.92896,                0.88471,                0.94269,                0.86318,                 0.4143,                 0.3892,                 0.8335,              0.0087724,              0.0087724,              0.0087724
                     64,                0.44587,                0.32637,                0.83854,                0.90678,                0.91471,                0.94612,                0.86111,                0.43014,                  0.401,                0.83918,              0.0087526,              0.0087526,              0.0087526
                     65,                0.44457,                0.32809,                0.83561,                0.91843,                0.90182,                0.94375,                0.85823,                0.42403,                 0.4101,                0.83623,              0.0087328,              0.0087328,              0.0087328
                     66,                0.44308,                 0.3234,                0.83787,                0.92266,                0.91614,                0.94802,                0.86654,                0.41311,                0.37275,                0.83592,               0.008713,               0.008713,               0.008713
                     67,                0.44546,                0.32418,                0.83759,                0.93248,                0.89903,                 0.9491,                0.86218,                0.42416,                0.38446,                0.83724,              0.0086932,              0.0086932,              0.0086932
                     68,                0.44377,                0.32992,                0.83838,                0.91953,                0.89886,                0.94554,                0.86416,                0.41579,                0.37641,                0.83825,              0.0086734,              0.0086734,              0.0086734
                     69,                0.44535,                0.31695,                0.83562,                0.92636,                0.91108,                0.94167,                0.86273,                0.41407,                0.37924,                0.83552,              0.0086536,              0.0086536,              0.0086536
                     70,                0.44175,                0.31641,                0.83747,                0.90397,                0.91475,                0.94695,                 0.8649,                0.42522,                0.38238,                0.83532,              0.0086338,              0.0086338,              0.0086338
                     71,                0.43828,                0.31709,                 0.8368,                0.92011,                0.91465,                0.94713,                0.86897,                0.41675,                0.37607,                0.83756,               0.008614,               0.008614,               0.008614
                     72,                0.43641,                0.31287,                0.83598,                0.93343,                0.90198,                0.94497,                0.86579,                  0.416,                0.37203,                0.83421,              0.0085942,              0.0085942,              0.0085942
                     73,                0.43982,                0.31351,                0.83706,                0.92554,                0.90742,                 0.9459,                0.86128,                0.42337,                0.38429,                0.83822,              0.0085744,              0.0085744,              0.0085744
                     74,                0.43794,                0.31338,                0.83502,                0.92329,                0.89926,                 0.9441,                0.86662,                0.40978,                0.37846,                0.83126,              0.0085546,              0.0085546,              0.0085546
                     75,                0.43875,                0.30735,                0.83761,                0.92188,                0.90851,                0.94454,                0.86625,                0.41714,                 0.3808,                0.83488,              0.0085348,              0.0085348,              0.0085348
                     76,                0.43274,                0.30781,                0.83601,                  0.923,                0.91184,                0.93972,                0.86272,                0.40799,                0.36976,                0.83361,               0.008515,               0.008515,               0.008515
                     77,                0.42941,                0.30563,                0.83385,                 0.9245,                0.90325,                0.94539,                0.86644,                0.40808,                0.37642,                0.83217,              0.0084952,              0.0084952,              0.0084952
                     78,                0.43541,                 0.3083,                0.83458,                0.91558,                0.91471,                 0.9464,                0.86822,                0.41024,                0.36563,                0.83375,              0.0084754,              0.0084754,              0.0084754
                     79,                0.42978,                 0.3069,                0.83559,                0.92966,                0.91346,                0.95082,                0.87011,                0.41172,                0.37227,                0.83403,              0.0084556,              0.0084556,              0.0084556
                     80,                0.43351,                0.30246,                0.83268,                0.92605,                0.91156,                0.94515,                 0.8654,                0.41316,                0.36773,                0.83343,              0.0084358,              0.0084358,              0.0084358
                     81,                0.42817,                0.30508,                  0.833,                0.92743,                0.90851,                0.94843,                0.87188,                0.41256,                0.36079,                0.83529,               0.008416,               0.008416,               0.008416
                     82,                0.43015,                0.29959,                0.83314,                0.93219,                  0.913,                 0.9497,                 0.8671,                0.41777,                0.37082,                 0.8347,              0.0083962,              0.0083962,              0.0083962
                     83,                0.43035,                0.29421,                0.83422,                0.92884,                0.90665,                 0.9493,                0.87097,                0.41472,                0.36361,                0.83374,              0.0083764,              0.0083764,              0.0083764
                     84,                0.42531,                0.29819,                0.83505,                0.92386,                 0.9166,                0.94724,                0.86739,                0.41226,                0.37098,                 0.8333,              0.0083566,              0.0083566,              0.0083566
                     85,                0.43167,                0.30078,                0.83401,                0.93751,                0.89904,                0.94959,                 0.8708,                0.40966,                0.36908,                0.83331,              0.0083368,              0.0083368,              0.0083368
                     86,                0.42773,                0.30115,                0.83456,                0.92883,                0.90396,                0.94634,                0.86359,                0.41859,                0.40264,                0.83669,               0.008317,               0.008317,               0.008317
                     87,                0.42794,                0.29079,                0.83456,                0.92154,                0.90921,                0.94366,                0.86692,                0.41005,                0.36245,                0.83128,              0.0082972,              0.0082972,              0.0082972
                     88,                0.42456,                0.29298,                0.83228,                0.92786,                0.91988,                0.94857,                0.86813,                 0.4138,                0.35545,                0.83292,              0.0082774,              0.0082774,              0.0082774
                     89,                0.42549,                0.29171,                0.83226,                 0.9404,                0.91146,                0.95586,                0.87455,                0.41318,                0.34556,                0.83378,              0.0082576,              0.0082576,              0.0082576
                     90,                0.42489,                0.29358,                0.83469,                0.91418,                0.92019,                0.94619,                0.86974,                0.40498,                0.37922,                0.83301,              0.0082378,              0.0082378,              0.0082378
                     91,                0.42262,                0.29042,                0.83289,                0.92692,                0.92159,                0.95099,                0.87918,                0.40212,                0.34638,                0.83295,               0.008218,               0.008218,               0.008218
                     92,                0.42926,                0.29501,                0.83203,                 0.9282,                0.92088,                0.95067,                0.87145,                0.41241,                0.35982,                0.83513,              0.0081982,              0.0081982,              0.0081982
                     93,                0.42343,                0.28982,                0.83139,                0.92414,                0.91416,                0.94778,                0.86943,                0.41072,                0.36041,                0.83622,              0.0081784,              0.0081784,              0.0081784
                     94,                0.41672,                0.28992,                0.83176,                0.91954,                 0.9189,                0.94458,                0.86793,                0.40774,                0.35759,                0.83543,              0.0081586,              0.0081586,              0.0081586
                     95,                0.42015,                0.28935,                0.83008,                0.92311,                0.90589,                0.94914,                0.86966,                0.41291,                0.36634,                0.83294,              0.0081388,              0.0081388,              0.0081388
                     96,                0.41776,                0.29375,                0.83155,                0.92183,                0.90697,                0.93906,                0.86023,                0.41317,                 0.3559,                0.83481,               0.008119,               0.008119,               0.008119
                     97,                0.42173,                0.28569,                0.83256,                0.90958,                 0.9136,                0.94196,                0.86585,                0.40688,                 0.3643,                0.83352,              0.0080992,              0.0080992,              0.0080992
                     98,                0.41698,                0.28895,                0.83261,                 0.9164,                0.91648,                 0.9496,                0.87462,                0.40322,                0.35934,                0.83442,              0.0080794,              0.0080794,              0.0080794
                     99,                0.41912,                0.28475,                0.83067,                0.92638,                0.91136,                  0.949,                0.87286,                0.40862,                0.35995,                0.83427,              0.0080596,              0.0080596,              0.0080596
                    100,                0.42138,                0.28341,                 0.8328,                0.92451,                0.90717,                0.94438,                0.87072,                0.40489,                0.34644,                0.83365,              0.0080398,              0.0080398,              0.0080398
                    101,                0.41803,                0.28272,                 0.8292,                0.93665,                0.91832,                0.95325,                0.87827,                0.40161,                 0.3513,                0.83058,                0.00802,                0.00802,                0.00802
                    102,                0.41663,                0.28298,                0.83206,                0.93639,                0.91072,                0.95365,                0.87751,                0.41013,                0.34968,                0.83444,              0.0080002,              0.0080002,              0.0080002
                    103,                0.41816,                0.28408,                0.83143,                 0.9366,                0.92316,                  0.954,                0.87712,                0.40846,                0.35525,                0.83342,              0.0079804,              0.0079804,              0.0079804
                    104,                 0.4171,                0.28718,                0.83271,                0.92919,                0.92534,                0.95186,                0.87699,                 0.4012,                0.34268,                 0.8326,              0.0079606,              0.0079606,              0.0079606
                    105,                0.41928,                0.27992,                0.83181,                0.91338,                0.92295,                0.94415,                   0.87,                0.40133,                0.35928,                0.83361,              0.0079408,              0.0079408,              0.0079408
                    106,                0.41996,                0.28039,                0.82938,                 0.9264,                0.91706,                0.94753,                0.87188,                0.40455,                0.35318,                 0.8306,               0.007921,               0.007921,               0.007921
                    107,                0.41559,                0.27898,                 0.8322,                 0.9169,                0.91169,                0.94534,                0.86979,                0.40005,                0.35674,                0.83124,              0.0079012,              0.0079012,              0.0079012
                    108,                0.41433,                0.27957,                0.83193,                0.92566,                0.91141,                0.95009,                0.87542,                0.40455,                 0.3438,                0.83153,              0.0078814,              0.0078814,              0.0078814
                    109,                0.40834,                0.27821,                0.82892,                0.93471,                 0.9158,                0.95334,                0.87595,                0.40516,                0.35012,                0.83198,              0.0078616,              0.0078616,              0.0078616
                    110,                0.41109,                0.28033,                0.83089,                0.92264,                0.90868,                0.94767,                0.87133,                0.40658,                0.34209,                0.83155,              0.0078418,              0.0078418,              0.0078418
                    111,                0.40999,                0.28086,                0.83119,                0.92974,                0.91415,                0.94901,                0.87209,                0.40945,                0.36318,                0.83445,               0.007822,               0.007822,               0.007822
                    112,                0.41016,                0.27178,                0.82937,                0.90938,                0.92902,                0.94852,                0.87428,                0.40473,                0.36272,                0.83338,              0.0078022,              0.0078022,              0.0078022
                    113,                0.41233,                0.27262,                0.82874,                0.93137,                0.90093,                0.94783,                0.86866,                0.41129,                0.35201,                  0.833,              0.0077824,              0.0077824,              0.0077824
                    114,                  0.406,                0.27266,                0.83055,                0.91431,                0.90439,                0.94124,                0.86827,                0.40006,                0.37456,                0.83095,              0.0077626,              0.0077626,              0.0077626
                    115,                0.41071,                0.27897,                0.82974,                0.92477,                0.91617,                0.95131,                0.87817,                0.40431,                0.35745,                0.83145,              0.0077428,              0.0077428,              0.0077428
                    116,                 0.4074,                0.26874,                0.82765,                0.91914,                0.91436,                0.94704,                0.87199,                 0.4065,                0.36168,                0.83193,               0.007723,               0.007723,               0.007723
                    117,                0.40813,                0.27468,                0.83059,                 0.9254,                0.91733,                  0.951,                0.87327,                0.40591,                0.34387,                0.83355,              0.0077032,              0.0077032,              0.0077032
                    118,                0.40674,                0.27618,                 0.8302,                0.94195,                0.90675,                0.94971,                  0.876,                0.39905,                  0.342,                0.83103,              0.0076834,              0.0076834,              0.0076834
                    119,                0.40462,                0.27567,                0.82926,                0.92772,                0.90655,                0.94836,                 0.8729,                0.40584,                0.34958,                0.83426,              0.0076636,              0.0076636,              0.0076636
                    120,                0.40504,                  0.272,                0.83038,                 0.9244,                0.92308,                0.95294,                0.87425,                 0.4079,                0.34511,                0.83323,              0.0076438,              0.0076438,              0.0076438
                    121,                 0.4069,                0.26854,                0.83288,                0.92868,                0.91922,                 0.9463,                0.87146,                0.40372,                0.35173,                 0.8323,               0.007624,               0.007624,               0.007624
                    122,                0.40628,                0.27253,                0.82901,                0.91927,                0.92342,                0.94497,                0.87082,                0.40645,                0.34642,                0.83172,              0.0076042,              0.0076042,              0.0076042
                    123,                0.40506,                0.26231,                 0.8283,                0.92583,                0.92081,                0.95052,                 0.8786,                0.40192,                0.34637,                0.83215,              0.0075844,              0.0075844,              0.0075844
                    124,                0.40461,                0.26632,                0.82705,                0.93494,                0.91216,                0.95189,                0.87709,                0.40117,                0.33956,                0.82949,              0.0075646,              0.0075646,              0.0075646
                    125,                0.40621,                0.26847,                 0.8282,                0.92764,                0.92379,                0.94965,                0.87571,                0.40038,                0.34149,                0.83217,              0.0075448,              0.0075448,              0.0075448
                    126,                0.40171,                0.26134,                0.82839,                0.92785,                0.92678,                0.95331,                 0.8811,                0.39852,                0.34064,                0.83161,               0.007525,               0.007525,               0.007525
                    127,                0.39961,                0.26182,                0.82713,                0.93316,                0.91305,                0.95221,                0.87886,                0.40267,                 0.3479,                0.83328,              0.0075052,              0.0075052,              0.0075052
                    128,                 0.4015,                0.26422,                0.82703,                0.92748,                0.90257,                0.94894,                0.87598,                0.40026,                  0.345,                0.83215,              0.0074854,              0.0074854,              0.0074854
                    129,                0.40423,                0.26444,                0.82688,                 0.9322,                0.92384,                0.95349,                 0.8783,                0.40753,                0.34534,                0.83326,              0.0074656,              0.0074656,              0.0074656
                    130,                0.40302,                0.26452,                0.82644,                0.93154,                 0.9194,                0.95247,                0.87752,                0.39914,                0.35305,                0.83161,              0.0074458,              0.0074458,              0.0074458
                    131,                0.39823,                0.26362,                0.82874,                0.92679,                0.91743,                0.94834,                0.87359,                0.41081,                0.34857,                0.83467,               0.007426,               0.007426,               0.007426
                    132,                0.39887,                0.26357,                0.82825,                0.93263,                0.92838,                0.95326,                0.87935,                0.40469,                0.33904,                0.83269,              0.0074062,              0.0074062,              0.0074062
                    133,                0.40187,                0.26028,                0.82745,                 0.9345,                0.92528,                0.95486,                0.88193,                0.39483,                0.33407,                0.83004,              0.0073864,              0.0073864,              0.0073864
                    134,                0.40127,                0.25974,                0.82887,                0.93154,                0.91973,                0.95266,                0.87958,                0.39435,                0.34367,                0.83099,              0.0073666,              0.0073666,              0.0073666
                    135,                 0.3969,                0.26376,                0.82687,                0.93012,                0.91735,                0.95175,                 0.8796,                0.40026,                0.33588,                0.83036,              0.0073468,              0.0073468,              0.0073468
                    136,                0.39963,                0.25918,                0.82684,                0.92505,                0.92376,                  0.951,                0.87547,                 0.4026,                0.33567,                0.83073,               0.007327,               0.007327,               0.007327
                    137,                0.40026,                0.26196,                0.82901,                 0.9395,                0.91803,                0.95554,                0.88127,                0.39751,                0.32956,                0.82912,              0.0073072,              0.0073072,              0.0073072
                    138,                0.39651,                0.26479,                0.82716,                0.93595,                 0.9241,                  0.955,                 0.8796,                0.40435,                0.34121,                0.83235,              0.0072874,              0.0072874,              0.0072874
                    139,                0.40157,                0.25895,                0.82728,                0.93949,                0.92309,                0.95217,                 0.8761,                0.40457,                0.34383,                0.83227,              0.0072676,              0.0072676,              0.0072676
                    140,                0.40068,                0.26268,                0.82987,                0.92979,                0.91814,                0.95099,                0.88037,                0.39491,                0.33717,                 0.8332,              0.0072478,              0.0072478,              0.0072478
                    141,                 0.3983,                0.26653,                0.82792,                0.92788,                0.92111,                0.95194,                0.87802,                0.39645,                0.33532,                0.82975,               0.007228,               0.007228,               0.007228
                    142,                0.39449,                0.25999,                0.82623,                0.92989,                0.92361,                0.95358,                0.88028,                0.39425,                0.32711,                0.83017,              0.0072082,              0.0072082,              0.0072082
                    143,                0.39493,                0.25794,                0.82743,                0.93076,                0.93002,                 0.9564,                0.88309,                0.39709,                0.33059,                  0.831,              0.0071884,              0.0071884,              0.0071884
                    144,                0.39865,                0.25815,                0.82806,                0.93097,                0.92487,                0.94968,                0.87765,                0.39645,                0.33499,                0.82929,              0.0071686,              0.0071686,              0.0071686
                    145,                0.39331,                0.25464,                0.82536,                0.92148,                0.91955,                0.94985,                0.87361,                0.40492,                0.34108,                0.83141,              0.0071488,              0.0071488,              0.0071488
                    146,                 0.3969,                 0.2535,                0.82525,                0.92748,                0.93001,                0.94847,                0.87381,                0.39927,                0.33299,                 0.8274,               0.007129,               0.007129,               0.007129
                    147,                0.39612,                0.25649,                 0.8276,                0.91893,                0.93998,                0.95288,                0.88004,                0.39633,                0.33234,                0.83042,              0.0071092,              0.0071092,              0.0071092
                    148,                0.39298,                 0.2569,                0.82597,                0.93474,                0.92564,                0.95348,                0.88413,                0.39485,                0.33222,                0.82942,              0.0070894,              0.0070894,              0.0070894
                    149,                0.39036,                0.25729,                0.82568,                0.93073,                0.91644,                0.95138,                0.87781,                0.39742,                0.33665,                0.83004,              0.0070696,              0.0070696,              0.0070696
                    150,                0.39374,                0.25733,                0.82581,                0.93754,                0.92155,                0.95298,                 0.8816,                0.39753,                0.34426,                0.83023,              0.0070498,              0.0070498,              0.0070498
                    151,                0.39005,                0.25445,                0.82669,                0.93942,                0.91858,                0.95437,                 0.8799,                 0.4008,                0.33752,                0.83142,                0.00703,                0.00703,                0.00703
                    152,                0.39446,                0.25496,                0.82558,                 0.9356,                0.92278,                0.95425,                0.88005,                0.40076,                0.33731,                0.82964,              0.0070102,              0.0070102,              0.0070102
                    153,                0.39168,                0.25456,                0.82723,                0.92942,                0.93261,                0.95634,                0.88269,                0.39826,                 0.3236,                0.82976,              0.0069904,              0.0069904,              0.0069904
                    154,                0.39324,                0.25613,                0.82633,                0.93561,                0.91942,                0.95508,                0.88287,                0.39734,                0.32624,                0.82943,              0.0069706,              0.0069706,              0.0069706
                    155,                0.39433,                0.24989,                0.82582,                0.93889,                0.91183,                0.95306,                0.87864,                0.39755,                0.33615,                0.82972,              0.0069508,              0.0069508,              0.0069508
                    156,                0.39166,                0.25457,                0.82778,                0.93538,                0.92375,                0.95498,                0.88431,                0.39657,                0.32417,                0.83012,               0.006931,               0.006931,               0.006931
                    157,                0.39049,                 0.2543,                 0.8276,                0.92252,                0.93134,                0.95249,                0.88011,                0.39821,                0.34195,                0.83066,              0.0069112,              0.0069112,              0.0069112
                    158,                0.38967,                0.25236,                0.82524,                0.93836,                0.91224,                0.95184,                0.87827,                0.40177,                0.33765,                0.83338,              0.0068914,              0.0068914,              0.0068914
                    159,                0.38808,                0.24824,                0.82479,                0.93223,                0.92369,                0.95427,                0.88199,                0.40008,                0.33788,                0.83131,              0.0068716,              0.0068716,              0.0068716
